,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Cigarettes,Cig Friend Offer Chance,Cigs Per Day,Cig Everyday Use Age
17293,16.0,1.0,2.0,1.0,0.0,1,1.0,21,52,0,0,0,0,0.0,0,0,0
17294,18.0,0.0,2.0,5.0,0.0,1,0.0,15,0,0,0,0,0,0.0,NaN,0,0
17295,27.5,0.0,4.0,1.0,0.0,2,1.0,0,0,0,1,14,0,,NaN,0,15
17296,24.5,1.0,2.0,2.0,1.0,2,1.0,15,1,0,0,0,0,0.0,NaN,0,0
17297,16.0,0.0,3.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
17298,20.0,0.0,1.0,2.0,1.0,2,1.0,14,NaN,NaN,0,0,0,,NaN,0,0
17299,42.5,0.0,2.0,1.0,0.0,1,1.0,16,0,0,1,19,0,,NaN,0,0
17300,16.0,0.0,1.0,1.0,1.0,1,1.0,17,48,2,1,13,36,,NaN,3,0
17301,24.5,0.0,3.0,7.0,1.0,1,0.0,19,0,0,0,0,0,0.0,NaN,0,0
17302,16.0,1.0,4.0,1.0,0.0,2,0.0,13,0,0,0,0,0,0.0,0,0,0
17303,32.5,1.0,2.0,1.0,0.0,1,0.0,16,0,0,0,0,0,0.0,NaN,0,0
17304,57.5,1.0,4.0,1.0,0.0,1,1.0,0,0,0,0,0,0,,NaN,0,0
17305,20.0,1.0,2.0,2.0,0.0,1,1.0,15,12,2,1,19,300,,NaN,30,18
17306,14.0,0.0,4.0,1.0,0.0,2,0.0,21,0,0,0,0,0,0.0,25,0,0
17307,57.5,1.0,4.0,1.0,0.0,2,1.0,0,0,0,1,16,0,,NaN,0,17
17308,22.5,1.0,2.0,1.0,1.0,1,1.0,0,0,0,0,0,0,,NaN,30,12
17309,42.5,0.0,3.0,1.0,0.0,3,1.0,16,60,1,0,0,0,,NaN,0,0
17310,57.5,1.0,2.0,1.0,0.0,1,1.0,21,208,6,1,21,0,,NaN,3,Not sure
17311,42.5,0.0,4.0,1.0,0.0,1,1.0,15,36,1,0,0,0,,NaN,0,0
17312,42.5,0.0,3.0,1.0,0.0,1,1.0,18,0,0,0,0,0,,NaN,0,0
17313,24.5,0.0,4.0,1.0,0.0,2,1.0,16,84,1,1,18,0,,NaN,0,0
17314,24.5,0.0,2.0,1.0,0.0,2,1.0,0,5,1,0,0,0,,NaN,0,0
17315,19.0,1.0,1.0,1.0,0.0,3,1.0,20,104,4,1,16,3,,NaN,0,0
17316,57.5,0.0,2.0,1.0,0.0,1,0.0,25,0,0,0,0,0,,NaN,0,0
17317,20.0,1.0,1.0,7.0,1.0,2,1.0,15,260,0,1,15,24,,NaN,3,0
17318,27.5,0.0,2.0,2.0,1.0,3,1.0,18,260,2,1,12,0,,NaN,30,14
17319,17.0,1.0,2.0,1.0,1.0,1,1.0,21,20,2,1,17,1,0.0,0,0,0
17320,24.5,0.0,1.0,1.0,0.0,3,1.0,19,156,3,1,16,360,,NaN,5,23
17321,42.5,0.0,4.0,1.0,0.0,1,1.0,18,156,3,1,19,12,,NaN,30,20
17322,20.0,1.0,1.0,7.0,1.0,2,1.0,17,36,0,0,0,0,,NaN,0,0
17323,20.0,0.0,1.0,1.0,1.0,1,1.0,17,0,0,1,15,0,,NaN,0,0
17324,14.0,0.0,1.0,1.0,1.0,2,0.0,19,0,0,0,0,0,0.0,0,0,0
17325,12.0,1.0,2.0,2.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
17326,57.5,0.0,2.0,5.0,0.0,3,1.0,18,0,0,1,21,0,,NaN,0,0
17327,70.0,0.0,3.0,7.0,0.0,1,1.0,13,7,0,0,0,0,0.0,NaN,0,0
17328,32.5,0.0,4.0,1.0,0.0,2,1.0,14,36,2,1,17,0,,NaN,0,18
17329,16.0,1.0,3.0,1.0,0.0,1,0.0,15,0,0,0,0,0,0.0,0,0,0
17330,12.0,0.0,2.0,7.0,0.0,2,0.0,21,0,0,0,0,0,0.0,25,0,0
17331,42.5,1.0,1.0,1.0,0.0,1,1.0,15,15,3,1,18,104,,NaN,30,18
17332,70.0,0.0,1.0,1.0,0.0,1,1.0,16,0,0,0,0,0,,NaN,30,20
17333,15.0,1.0,1.0,5.0,1.0,1,1.0,21,6,NaN,1,12,260,,NaN,1,0
17334,14.0,0.0,1.0,2.0,1.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
17335,16.0,1.0,1.0,7.0,1.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
17336,15.0,0.0,2.0,1.0,0.0,2,1.0,13,52,2,1,14,208,,NaN,0,0
17337,18.0,1.0,4.0,1.0,0.0,1,1.0,21,3,0,1,14,24,,NaN,0,0
17338,42.5,0.0,2.0,2.0,0.0,2,0.0,0,0,0,0,0,0,0.0,NaN,0,0
17339,20.0,1.0,1.0,6.0,0.0,1,1.0,21,24,2,1,18,260,,NaN,20,18
17340,12.0,1.0,2.0,1.0,0.0,1,0.0,21,0,0,0,0,0,0.0,0,0,0
17341,15.0,0.0,1.0,2.0,1.0,3,0.0,17,0,0,1,15,NaN,,NaN,0,0
17342,21.0,0.0,1.0,1.0,0.0,3,1.0,0,104,2,1,13,342,,NaN,30,18
17343,32.5,1.0,3.0,2.0,0.0,3,1.0,16,24,0,0,0,0,,NaN,29,15
17344,24.5,0.0,1.0,1.0,1.0,3,1.0,12,342,2,1,19,0,,NaN,0,18
17345,14.0,1.0,4.0,1.0,0.0,2,1.0,30,0,0,0,0,0,0.0,0,0,0
17346,22.5,1.0,4.0,1.0,0.0,1,1.0,17,72,2,0,0,0,,NaN,0,0
17347,24.5,0.0,2.0,1.0,0.0,1,1.0,0,0,0,1,19,0,0.0,NaN,0,0
17348,32.5,1.0,4.0,1.0,0.0,2,1.0,16,0,0,1,15,0,,NaN,0,16
17349,24.5,0.0,2.0,7.0,1.0,2,0.0,17,0,0,0,0,0,,NaN,5,0
17350,18.0,1.0,2.0,7.0,0.0,1,1.0,15,24,8,1,12,108,,NaN,15,16
17351,18.0,0.0,2.0,1.0,0.0,2,1.0,0,4,1,1,15,5,,NaN,30,15
17352,57.5,0.0,1.0,1.0,1.0,2,0.0,18,0,0,0,0,0,0.0,NaN,0,0
17353,19.0,0.0,1.0,2.0,1.0,1,0.0,15,0,0,0,0,0,0.0,NaN,0,0
17354,16.0,1.0,4.0,1.0,0.0,2,1.0,18,0,0,1,15,104,,NaN,0,0
17355,19.0,0.0,3.0,1.0,0.0,2,1.0,0,3,0,0,0,0,0.0,NaN,0,0
17356,14.0,0.0,3.0,7.0,0.0,1,0.0,14,0,0,0,0,0,0.0,0,0,0
17357,16.0,1.0,4.0,1.0,0.0,3,0.0,17,0,0,0,0,0,0.0,0,0,0
17358,15.0,0.0,2.0,7.0,0.0,2,1.0,15,72,2,1,12,120,0.0,0,0,0
17359,21.0,0.0,1.0,6.0,1.0,1,1.0,18,6,NaN,1,11,364,,NaN,0,18
17360,57.5,1.0,2.0,7.0,0.0,3,1.0,15,52,6,1,21,0,,NaN,23,0
17361,15.0,1.0,3.0,1.0,1.0,2,1.0,0,52,7,1,15,7,,NaN,27,0
17362,42.5,0.0,1.0,1.0,1.0,2,1.0,15,4,0,1,18,48,,NaN,30,20
17363,42.5,0.0,4.0,1.0,0.0,1,1.0,15,260,3,1,20,0,,NaN,0,32
17364,20.0,1.0,2.0,1.0,0.0,1,0.0,21,0,0,0,0,0,,NaN,3,18
17365,13.0,0.0,2.0,5.0,0.0,2,0.0,13,0,0,0,0,0,0.0,0,0,0
17366,18.0,0.0,2.0,2.0,1.0,2,1.0,18,2,0,0,0,0,0.0,NaN,0,0
17367,16.0,0.0,4.0,6.0,0.0,2,1.0,0,5,0,1,12,52,,NaN,0,0
17368,14.0,1.0,2.0,5.0,1.0,1,0.0,17,0,0,0,0,0,0.0,0,0,0
17369,42.5,0.0,1.0,2.0,1.0,1,1.0,21,104,12,1,17,260,,NaN,10,20
17370,57.5,1.0,4.0,1.0,0.0,2,1.0,16,0,0,1,19,0,,NaN,0,9
17371,21.0,1.0,1.0,1.0,0.0,1,1.0,0,60,4,1,15,2,,NaN,3,0
17372,24.5,1.0,1.0,2.0,0.0,1,1.0,18,208,3,1,18,312,,NaN,2,22
17373,57.5,0.0,4.0,2.0,0.0,1,1.0,18,0,0,1,19,0,,NaN,0,0
17374,18.0,0.0,4.0,1.0,0.0,2,1.0,0,15,1,1,16,15,,NaN,0,0
17375,14.0,0.0,1.0,1.0,1.0,1,1.0,0,34,0,1,14,14,0.0,0,0,0
17376,22.5,0.0,1.0,1.0,0.0,3,1.0,0,36,1,1,12,365,,NaN,1,13
17377,42.5,1.0,2.0,1.0,1.0,2,1.0,0,240,0,1,10,156,,NaN,30,12
17378,22.5,1.0,1.0,7.0,1.0,3,1.0,0,24,0,0,0,0,0.0,NaN,0,0
17379,16.0,1.0,4.0,1.0,0.0,3,1.0,17,0,0,0,0,0,0.0,0,0,0
17380,24.5,1.0,3.0,1.0,0.0,2,1.0,0,208,4,1,15,0,,NaN,0,0
17381,13.0,0.0,4.0,7.0,0.0,2,1.0,20,156,0,1,12,51,,NaN,12,0
17382,42.5,0.0,2.0,2.0,0.0,2,1.0,18,0,0,0,0,0,0.0,NaN,0,0
17383,22.5,1.0,2.0,7.0,0.0,1,1.0,0,52,2,1,19,0,0.0,NaN,0,0
17384,19.0,1.0,4.0,7.0,0.0,1,0.0,0,0,0,1,16,52,,NaN,30,17
17385,22.5,0.0,1.0,1.0,0.0,1,1.0,16,72,3,1,21,3,,NaN,1,0
17386,16.0,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
17387,27.5,1.0,2.0,1.0,1.0,1,1.0,0,48,1,1,13,120,0.0,NaN,0,0
17388,14.0,0.0,2.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
17389,42.5,1.0,2.0,2.0,1.0,1,1.0,0,96,1,0,0,0,,NaN,5,18
17390,57.5,1.0,2.0,1.0,1.0,2,1.0,18,52,8,1,13,0,,NaN,30,12
17391,20.0,1.0,4.0,1.0,0.0,1,1.0,0,108,2,1,17,312,0.0,NaN,0,0
17392,13.0,0.0,4.0,1.0,0.0,1,0.0,10,0,0,0,0,0,0.0,0,0,0
17393,15.0,0.0,3.0,1.0,0.0,2,1.0,11,2,0,0,0,0,0.0,25,0,0
17394,57.5,1.0,3.0,1.0,0.0,3,1.0,19,48,2,0,0,0,0.0,NaN,0,0
17395,42.5,1.0,4.0,1.0,0.0,1,1.0,0,36,1,1,10,360,,NaN,15,12
17396,24.5,0.0,2.0,1.0,1.0,1,1.0,17,12,3,0,0,0,0.0,NaN,0,0
17397,19.0,0.0,4.0,1.0,0.0,3,0.0,25,0,0,0,0,0,0.0,NaN,0,0
17398,17.0,1.0,2.0,1.0,0.0,2,1.0,0,48,5,1,13,144,,NaN,30,14
17399,20.0,0.0,3.0,1.0,0.0,2,1.0,7,5,0,0,0,0,0.0,NaN,0,0
17400,22.5,0.0,1.0,2.0,0.0,2,1.0,NaN,2,0,0,0,0,0.0,NaN,0,0
17401,22.5,1.0,4.0,1.0,0.0,3,1.0,15,36,3,0,0,0,,NaN,0,0
17402,13.0,1.0,3.0,1.0,0.0,2,0.0,16,0,0,0,0,0,0.0,0,0,0
17403,27.5,0.0,2.0,7.0,1.0,2,1.0,0,48,0,1,17,0,,NaN,2,0
17404,57.5,1.0,2.0,3.0,1.0,3,1.0,18,52,1,0,0,0,,NaN,0,12
17405,32.5,0.0,3.0,1.0,0.0,2,1.0,19,5,0,1,17,0,,NaN,30,15
17406,13.0,0.0,1.0,2.0,1.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
17407,57.5,1.0,4.0,7.0,0.0,1,1.0,0,52,2,0,0,0,,NaN,0,0
17408,18.0,1.0,1.0,5.0,1.0,2,0.0,19,0,0,1,14,0,,NaN,1,13
17409,21.0,1.0,1.0,1.0,0.0,2,1.0,14,108,4,1,19,NaN,,NaN,7,0
17410,16.0,0.0,4.0,1.0,0.0,3,1.0,0,4,1,0,0,0,,NaN,1,0
17411,32.5,1.0,4.0,1.0,0.0,1,1.0,15,52,6,1,7,156,0.0,NaN,0,0
17412,22.5,0.0,1.0,1.0,0.0,1,1.0,21,3,0,0,0,0,0.0,NaN,0,0
17413,24.5,1.0,3.0,1.0,0.0,1,1.0,21,208,4,0,0,0,,NaN,12,0
17414,20.0,1.0,1.0,7.0,1.0,1,1.0,23,24,3,1,17,0,,NaN,0,0
17415,57.5,0.0,1.0,2.0,0.0,1,0.0,21,0,0,0,0,0,,NaN,1,40
17416,18.0,0.0,3.0,7.0,0.0,2,1.0,0,24,3,1,14,2,,NaN,2,0
17417,42.5,1.0,4.0,7.0,0.0,2,1.0,14,60,6,1,Not sure,104,,NaN,30,Not sure
17418,42.5,1.0,4.0,5.0,0.0,1,1.0,25,15,2,0,0,0,0.0,NaN,0,0
17419,24.5,0.0,2.0,7.0,1.0,1,1.0,13,312,0,1,13,NaN,,NaN,0,15
17420,14.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
17421,17.0,0.0,2.0,2.0,1.0,2,0.0,18,0,0,0,0,0,0.0,0,0,0
17422,42.5,0.0,3.0,1.0,0.0,1,1.0,0,36,2,1,13,0,,NaN,0,13
17423,17.0,0.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
17424,24.5,1.0,2.0,1.0,0.0,2,1.0,0,60,2,0,0,0,,NaN,0,0
17425,32.5,0.0,1.0,1.0,1.0,3,1.0,15,12,2,1,16,0,,NaN,0,17
17426,42.5,1.0,4.0,7.0,0.0,3,1.0,0,5,0,1,18,0,,NaN,0,23
17427,16.0,1.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
17428,12.0,0.0,4.0,2.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
17429,27.5,1.0,4.0,1.0,0.0,1,1.0,21,104,1,0,0,0,0.0,NaN,0,0
17430,14.0,0.0,1.0,2.0,1.0,2,0.0,19,0,0,0,0,0,0.0,0,0,0
17431,15.0,1.0,4.0,1.0,0.0,1,1.0,19,NaN,NaN,0,0,0,0.0,25,0,0
17432,17.0,0.0,3.0,2.0,1.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
17433,22.5,0.0,1.0,1.0,1.0,1,0.0,18,0,0,0,0,0,0.0,NaN,0,0
17434,70.0,1.0,4.0,1.0,0.0,1,1.0,0,0,0,0,0,0,0.0,NaN,0,0
17435,16.0,1.0,2.0,5.0,0.0,1,0.0,22,0,0,0,0,0,0.0,0,0,0
17436,57.5,0.0,2.0,1.0,0.0,1,1.0,14,12,1,0,0,0,,NaN,0,0
17437,22.5,1.0,4.0,2.0,0.0,2,1.0,14,24,2,1,17,3,0.0,NaN,0,0
17438,21.0,0.0,2.0,1.0,1.0,1,1.0,25,12,0,1,17,364,,NaN,0,20
17439,24.5,0.0,4.0,1.0,0.0,1,1.0,9,12,2,0,0,0,0.0,NaN,0,0
17440,15.0,0.0,3.0,5.0,0.0,3,0.0,11,0,0,0,0,0,0.0,0,0,0
17441,42.5,1.0,2.0,7.0,0.0,2,1.0,16,12,1,0,0,0,0.0,NaN,0,0
17442,12.0,1.0,3.0,1.0,0.0,2,0.0,16,0,0,0,0,0,0.0,0,0,0
17443,27.5,1.0,1.0,1.0,0.0,2,1.0,14,104,2,1,20,0,,NaN,0,21
17444,12.0,0.0,2.0,2.0,1.0,2,0.0,16,0,0,0,0,0,0.0,0,0,0
17445,16.0,0.0,4.0,2.0,0.0,1,1.0,13,1,0,0,0,0,0.0,0,0,0
17446,16.0,1.0,1.0,1.0,1.0,3,0.0,16,0,0,0,0,0,,NaN,0,0
17447,18.0,0.0,1.0,2.0,0.0,1,0.0,12,0,0,0,0,0,0.0,NaN,0,0
17448,57.5,0.0,1.0,7.0,1.0,2,1.0,16,24,3,1,14,6,,NaN,30,16
17449,24.5,1.0,3.0,1.0,0.0,2,1.0,22,260,6,1,15,0,,NaN,30,18
17450,42.5,1.0,4.0,1.0,0.0,2,1.0,20,48,3,0,0,0,,NaN,0,19
17451,18.0,0.0,1.0,2.0,1.0,3,1.0,0,8,3,1,17,3,0.0,NaN,0,0
17452,17.0,1.0,4.0,1.0,0.0,3,0.0,18,0,0,0,0,0,0.0,0,0,0
17453,70.0,1.0,3.0,1.0,0.0,2,1.0,21,24,1,1,21,12,,NaN,30,17
17454,42.5,0.0,4.0,1.0,0.0,2,1.0,13,208,3,1,16,0,,NaN,30,21
17455,20.0,0.0,1.0,1.0,0.0,1,1.0,13,52,4,1,16,0,,NaN,0,0
17456,12.0,1.0,1.0,7.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
17457,42.5,1.0,4.0,1.0,0.0,3,1.0,12,260,3,1,16,0,,NaN,0,18
17458,42.5,1.0,3.0,1.0,0.0,3,1.0,19,0,0,0,0,0,0.0,NaN,0,0
17459,32.5,1.0,4.0,1.0,0.0,1,1.0,18,156,1,1,19,0,,NaN,0,0
17460,24.5,0.0,4.0,1.0,0.0,1,1.0,12,104,3,0,0,0,,NaN,0,0
17461,12.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
17462,57.5,0.0,4.0,1.0,0.0,3,0.0,16,0,0,0,0,0,0.0,NaN,0,0
17463,19.0,0.0,1.0,1.0,0.0,2,1.0,19,1,0,0,0,0,0.0,NaN,0,0
17464,19.0,1.0,4.0,7.0,0.0,1,1.0,16,4,0,1,17,0,0.0,NaN,0,0
17465,17.0,1.0,2.0,1.0,0.0,2,1.0,0,0,0,0,0,0,0.0,25,0,0
17466,32.5,0.0,4.0,1.0,0.0,2,1.0,13,208,2,1,18,0,,NaN,0,17
17467,14.0,0.0,3.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
17468,42.5,0.0,3.0,1.0,0.0,1,1.0,19,120,0,1,NaN,0,0.0,NaN,0,0
17469,17.0,0.0,1.0,2.0,1.0,2,0.0,18,0,0,0,0,0,0.0,0,0,0
17470,24.5,0.0,2.0,1.0,0.0,2,1.0,12,24,3,0,0,0,0.0,NaN,0,0
17471,15.0,1.0,4.0,5.0,0.0,2,0.0,14,0,0,0,0,0,0.0,0,0,0
17472,12.0,1.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
17473,18.0,0.0,1.0,1.0,0.0,3,1.0,16,144,3,1,17,278,,NaN,1,0
17474,42.5,1.0,1.0,7.0,1.0,1,1.0,21,52,1,0,0,0,,NaN,0,0
17475,17.0,1.0,1.0,2.0,1.0,1,0.0,15,0,0,0,0,0,0.0,0,0,0
17476,70.0,0.0,2.0,1.0,0.0,1,1.0,17,104,1,0,0,0,0.0,NaN,0,0
17477,20.0,0.0,1.0,2.0,1.0,3,1.0,23,0,0,0,0,0,,NaN,0,0
17478,21.0,1.0,3.0,7.0,0.0,1,1.0,11,24,3,1,16,0,0.0,NaN,0,0
17479,42.5,1.0,3.0,1.0,0.0,1,1.0,25,36,5,0,0,0,,NaN,0,20
17480,27.5,0.0,2.0,2.0,1.0,1,1.0,8,156,2,1,20,5,,NaN,0,0
17481,42.5,0.0,3.0,1.0,0.0,2,1.0,17,52,3,1,18,0,,NaN,0,0
17482,42.5,1.0,4.0,1.0,0.0,2,1.0,0,60,2,1,14,2,,NaN,0,0
17483,32.5,0.0,2.0,7.0,0.0,1,1.0,16,52,2,0,0,0,,NaN,0,0
17484,13.0,1.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
17485,42.5,0.0,1.0,2.0,1.0,1,0.0,10,0,0,0,0,0,0.0,NaN,0,0
17486,19.0,1.0,4.0,5.0,0.0,3,0.0,0,0,0,0,0,0,0.0,NaN,0,0
17487,42.5,0.0,2.0,1.0,0.0,3,1.0,21,36,2,1,16,0,,NaN,0,15
17488,19.0,0.0,1.0,1.0,0.0,1,1.0,0,104,8,0,0,0,0.0,NaN,0,0
17489,24.5,0.0,2.0,1.0,0.0,1,1.0,14,36,0,0,0,0,0.0,NaN,0,0
17490,16.0,0.0,1.0,2.0,1.0,1,0.0,22,0,0,0,0,0,0.0,0,0,0
17491,42.5,1.0,1.0,5.0,0.0,3,1.0,0,0,0,1,18,260,,NaN,0,0
17492,32.5,0.0,3.0,1.0,0.0,1,1.0,21,10,0,0,0,0,0.0,NaN,0,0
17493,15.0,0.0,1.0,1.0,1.0,2,1.0,0,2,0,0,0,0,0.0,0,0,0
17494,24.5,1.0,3.0,1.0,0.0,1,1.0,18,96,2,0,0,0,0.0,NaN,0,0
17495,12.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
17496,24.5,1.0,2.0,1.0,0.0,1,1.0,19,104,3,0,0,0,,NaN,0,0
17497,12.0,0.0,2.0,7.0,0.0,3,0.0,14,0,0,0,0,0,0.0,0,0,0
17498,16.0,0.0,2.0,1.0,0.0,2,1.0,11,24,0,0,0,0,0.0,0,0,0
17499,22.5,0.0,1.0,1.0,0.0,2,1.0,2,180,2,1,19,120,,NaN,30,18
17500,57.5,0.0,1.0,2.0,1.0,2,1.0,16,5,0,1,20,0,,NaN,0,0
17501,57.5,1.0,1.0,7.0,1.0,2,1.0,18,0,0,0,0,0,0.0,NaN,0,0
17502,22.5,0.0,2.0,2.0,0.0,1,1.0,0,156,3,1,20,2,,NaN,0,0
17503,16.0,0.0,2.0,7.0,1.0,1,1.0,15,24,4,1,14,156,,NaN,2,0
17504,22.5,1.0,2.0,1.0,1.0,1,1.0,0,36,0,0,0,0,0.0,NaN,0,0
17505,42.5,0.0,2.0,1.0,1.0,3,1.0,15,208,4,0,0,0,,NaN,30,15
17506,42.5,0.0,4.0,1.0,0.0,3,1.0,21,364,2,1,30,0,,NaN,0,20
17507,13.0,1.0,2.0,1.0,0.0,3,0.0,17,0,0,0,0,0,0.0,0,0,0
17508,14.0,1.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
17509,14.0,1.0,2.0,1.0,1.0,1,1.0,17,52,5,1,13,212,,NaN,15,13
17510,18.0,1.0,3.0,1.0,0.0,1,1.0,16,Not sure,0,1,16,144,0.0,NaN,0,0
17511,14.0,0.0,4.0,2.0,0.0,2,0.0,16,0,0,0,0,0,0.0,0,0,0
17512,16.0,1.0,2.0,1.0,0.0,2,1.0,15,52,0,0,0,0,,NaN,9,0
17513,32.5,1.0,3.0,2.0,0.0,2,1.0,13,0,0,0,0,0,,NaN,0,0
17514,42.5,1.0,4.0,1.0,0.0,2,1.0,13,104,5,1,17,0,,NaN,0,0
17515,12.0,0.0,4.0,1.0,0.0,1,0.0,16,0,0,0,0,0,0.0,25,0,0
17516,18.0,1.0,1.0,1.0,0.0,3,1.0,21,156,8,1,16,60,,NaN,0,0
17517,13.0,0.0,1.0,1.0,1.0,1,0.0,16,0,0,0,0,0,0.0,0,0,0
17518,32.5,0.0,2.0,7.0,1.0,1,1.0,21,338,5,1,16,0,,NaN,1,0
17519,22.5,0.0,2.0,1.0,0.0,2,1.0,15,339,2,0,0,0,,NaN,0,0
17520,14.0,1.0,2.0,3.0,1.0,2,0.0,17,0,0,0,0,0,0.0,0,0,0
17521,32.5,0.0,3.0,1.0,0.0,3,1.0,21,3,0,0,0,0,0.0,NaN,0,0
17522,42.5,1.0,2.0,1.0,1.0,3,1.0,0,0,0,0,0,0,,NaN,0,0
17523,16.0,1.0,3.0,1.0,0.0,1,0.0,13,0,0,1,13,0,0.0,0,0,0
17524,27.5,0.0,2.0,1.0,0.0,2,1.0,12,156,2,1,14,0,,NaN,20,17
17525,32.5,0.0,3.0,7.0,0.0,1,1.0,20,120,3,0,0,0,,NaN,0,27
17526,14.0,0.0,4.0,7.0,0.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
17527,16.0,0.0,3.0,7.0,0.0,1,0.0,17,0,0,0,0,0,0.0,0,0,0
17528,42.5,0.0,1.0,7.0,1.0,2,0.0,15,0,0,0,0,0,0.0,NaN,0,0
17529,15.0,0.0,2.0,1.0,0.0,1,0.0,24,0,0,0,0,0,0.0,0,0,0
17530,42.5,1.0,2.0,5.0,1.0,3,1.0,0,52,0,0,0,0,,NaN,10,25
17531,24.5,0.0,1.0,2.0,1.0,1,0.0,18,0,0,0,0,0,0.0,NaN,0,0
17532,15.0,0.0,4.0,1.0,0.0,2,0.0,18,0,0,0,0,0,0.0,0,0,0
17533,42.5,0.0,4.0,2.0,0.0,3,1.0,0,52,1,0,0,0,,NaN,0,0
17534,20.0,1.0,4.0,1.0,0.0,2,0.0,15,0,0,1,20,10,,NaN,0,0
17535,12.0,0.0,2.0,2.0,0.0,2,0.0,6,0,0,0,0,0,0.0,0,0,0
17536,24.5,0.0,3.0,1.0,1.0,1,1.0,NaN,0,0,0,0,0,0.0,NaN,0,0
17537,22.5,1.0,3.0,7.0,0.0,2,1.0,21,208,3,1,15,0,,NaN,25,16
17538,19.0,1.0,1.0,1.0,1.0,2,1.0,18,192,8,1,16,348,,NaN,25,0
17539,15.0,1.0,2.0,1.0,0.0,1,1.0,8,2,12,1,11,100,,NaN,0,0
17540,42.5,0.0,3.0,1.0,0.0,2,1.0,25,260,2,1,14,0,,NaN,0,15
17541,42.5,1.0,1.0,7.0,0.0,2,1.0,15,0,0,0,0,0,,NaN,30,19
17542,22.5,1.0,3.0,1.0,0.0,3,1.0,15,72,6,0,0,0,,NaN,0,0
17543,19.0,0.0,2.0,7.0,0.0,3,0.0,17,0,0,0,0,0,0.0,NaN,0,0
17544,20.0,0.0,1.0,1.0,1.0,2,1.0,15,10,0,1,15,0,0.0,NaN,0,0
17545,32.5,0.0,1.0,1.0,0.0,3,1.0,21,0,0,1,19,0,,NaN,0,0
17546,22.5,1.0,2.0,7.0,0.0,1,1.0,16,120,4,1,12,0,,NaN,3,18
17547,24.5,0.0,2.0,1.0,1.0,3,1.0,18,104,5,1,16,12,,NaN,30,18
17548,16.0,0.0,3.0,1.0,0.0,1,0.0,14,0,0,0,0,0,0.0,0,0,0
17549,57.5,0.0,1.0,1.0,0.0,2,0.0,16,0,0,0,0,0,0.0,NaN,0,0
17550,42.5,1.0,4.0,1.0,1.0,3,1.0,14,104,6,1,15,48,,NaN,0,18
17551,14.0,1.0,1.0,1.0,1.0,1,0.0,0,0,0,1,11,0,0.0,25,0,0
17552,17.0,0.0,4.0,7.0,0.0,1,1.0,16,0,0,0,0,0,0.0,0,0,0
17553,22.5,0.0,1.0,1.0,0.0,2,1.0,16,5,1,0,0,0,0.0,NaN,0,0
17554,42.5,1.0,3.0,1.0,1.0,1,1.0,24,24,0,1,16,0,,NaN,30,16
17555,14.0,1.0,2.0,3.0,0.0,2,0.0,12,0,0,0,0,0,0.0,0,0,0
17556,42.5,0.0,4.0,7.0,0.0,3,1.0,0,156,1,0,0,0,0.0,NaN,0,0
17557,22.5,0.0,3.0,1.0,0.0,1,1.0,20,36,1,0,0,0,0.0,NaN,0,0
17558,17.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,25,0,0
17559,12.0,0.0,4.0,1.0,0.0,1,0.0,NaN,0,0,0,0,0,0.0,0,0,0
17560,13.0,1.0,4.0,1.0,0.0,1,0.0,13,0,0,0,0,0,0.0,0,0,0
17561,42.5,1.0,4.0,5.0,0.0,2,1.0,0,36,2,0,0,0,,NaN,0,0
17562,18.0,1.0,1.0,1.0,1.0,1,1.0,25,15,0,1,13,48,,NaN,30,16
17563,19.0,1.0,3.0,1.0,1.0,1,0.0,6,0,0,0,0,0,0.0,NaN,0,0
