,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days
48653,22.5,0.0,3.0,1.0,0.0,2,0.0,13,0,0,0,0,0
48654,19.0,0.0,2.0,7.0,0.0,2,1.0,18,48,3,0,0,0
48655,13.0,0.0,3.0,1.0,0.0,1,1.0,17,Not sure,0,1,12,52
48656,12.0,1.0,3.0,1.0,0.0,2,0.0,16,0,0,0,0,0
48657,70.0,0.0,3.0,1.0,0.0,1,1.0,20,260,2,0,0,0
48658,42.5,0.0,4.0,2.0,0.0,3,1.0,0,0,0,0,0,0
48659,57.5,0.0,2.0,7.0,0.0,1,1.0,8,144,3,0,0,0
48660,17.0,1.0,1.0,1.0,0.0,2,1.0,12,12,0,1,12,364
48661,16.0,1.0,4.0,1.0,0.0,1,0.0,8,0,0,0,0,0
48662,24.5,1.0,4.0,7.0,0.0,3,1.0,21,208,9,0,0,0
48663,42.5,0.0,2.0,1.0,0.0,2,1.0,0,104,3,1,21,0
48664,42.5,0.0,4.0,1.0,0.0,2,1.0,0,1,1,1,16,0
48665,70.0,0.0,2.0,1.0,0.0,2,1.0,0,52,1,0,0,0
48666,42.5,1.0,2.0,7.0,0.0,3,1.0,15,156,3,1,16,0
48667,57.5,1.0,4.0,1.0,0.0,3,1.0,0,0,0,1,14,0
48668,27.5,1.0,3.0,1.0,0.0,2,1.0,14,0,0,1,19,0
48669,20.0,1.0,1.0,1.0,0.0,1,0.0,18,0,0,0,0,0
48670,42.5,1.0,4.0,1.0,0.0,2,1.0,25,24,2,0,0,0
48671,42.5,0.0,2.0,2.0,0.0,1,1.0,19,52,2,1,25,364
48672,13.0,1.0,3.0,2.0,0.0,1,0.0,19,0,0,0,0,0
48673,22.5,1.0,2.0,1.0,0.0,1,1.0,0,72,4,1,15,364
48674,20.0,1.0,2.0,6.0,0.0,1,1.0,20,12,1,1,17,312
48675,42.5,1.0,4.0,1.0,0.0,1,1.0,23,260,7,1,32,0
48676,42.5,1.0,4.0,1.0,0.0,1,1.0,9,120,3,1,16,0
48677,42.5,0.0,4.0,1.0,1.0,1,0.0,21,0,0,0,0,0
48678,16.0,1.0,1.0,7.0,0.0,2,1.0,16,52,1,1,13,0
48679,24.5,0.0,4.0,1.0,0.0,2,1.0,21,52,3,0,0,0
48680,12.0,1.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48681,42.5,0.0,2.0,1.0,1.0,2,1.0,13,208,2,1,14,10
48682,32.5,0.0,2.0,1.0,0.0,1,1.0,14,72,2,1,16,1
48683,27.5,1.0,4.0,1.0,0.0,2,1.0,18,156,0,1,17,18
48684,27.5,1.0,2.0,1.0,0.0,3,1.0,0,364,7,1,16,364
48685,57.5,0.0,2.0,2.0,0.0,3,1.0,0,24,0,0,0,0
48686,70.0,0.0,2.0,1.0,0.0,2,0.0,18,0,0,0,0,0
48687,42.5,1.0,1.0,2.0,0.0,2,1.0,0,156,2,0,0,0
48688,16.0,0.0,4.0,2.0,0.0,1,1.0,15,4,1,0,0,0
48689,42.5,0.0,2.0,1.0,1.0,2,1.0,16,12,3,1,16,0
48690,70.0,0.0,4.0,1.0,0.0,3,1.0,18,0,0,0,0,0
48691,70.0,1.0,2.0,2.0,0.0,1,0.0,24,0,0,0,0,0
48692,42.5,0.0,2.0,5.0,0.0,1,1.0,18,Not sure,1,0,0,0
48693,42.5,1.0,4.0,1.0,0.0,3,1.0,16,260,2,0,0,0
48694,19.0,0.0,3.0,2.0,0.0,3,0.0,0,0,0,0,0,0
48695,57.5,0.0,1.0,1.0,0.0,2,1.0,18,0,0,1,16,0
48696,19.0,1.0,3.0,1.0,0.0,3,0.0,19,0,0,0,0,0
48697,14.0,1.0,4.0,1.0,0.0,3,0.0,13,0,0,0,0,0
48698,32.5,1.0,1.0,1.0,0.0,2,1.0,16,52,9,1,20,312
48699,32.5,0.0,4.0,1.0,0.0,2,1.0,12,104,0,1,17,0
48700,13.0,0.0,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0
48701,24.5,1.0,2.0,1.0,0.0,1,1.0,18,104,5,1,16,0
48702,19.0,0.0,2.0,1.0,1.0,2,1.0,21,345,8,1,18,260
48703,24.5,0.0,4.0,1.0,0.0,1,1.0,0,0,0,0,0,0
48704,18.0,0.0,1.0,1.0,0.0,2,1.0,16,6,1,1,16,4
48705,42.5,0.0,2.0,7.0,1.0,3,1.0,19,8,6,1,15,0
48706,16.0,1.0,4.0,1.0,0.0,3,1.0,16,25,0,1,16,117
48707,42.5,0.0,1.0,1.0,0.0,2,1.0,15,5,0,1,14,0
48708,42.5,1.0,3.0,1.0,0.0,1,1.0,0,260,8,0,0,0
48709,57.5,0.0,2.0,1.0,0.0,1,1.0,13,0,0,1,18,0
48710,57.5,0.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48711,20.0,1.0,2.0,7.0,0.0,1,0.0,19,0,0,0,0,0
48712,14.0,0.0,1.0,2.0,1.0,2,0.0,15,0,0,0,0,0
48713,32.5,1.0,2.0,1.0,0.0,1,1.0,19,260,3,1,15,312
48714,21.0,0.0,2.0,1.0,0.0,1,1.0,15,6,1,0,0,0
48715,19.0,1.0,4.0,1.0,0.0,3,0.0,0,0,0,0,0,0
48716,15.0,1.0,1.0,7.0,1.0,2,0.0,25,0,0,0,0,0
48717,32.5,1.0,3.0,2.0,0.0,2,1.0,6,120,3,1,18,25
48718,57.5,1.0,4.0,1.0,0.0,1,1.0,0,0,0,1,16,0
48719,13.0,0.0,2.0,6.0,0.0,2,0.0,0,0,0,0,0,0
48720,27.5,1.0,3.0,2.0,1.0,3,1.0,15,72,0,0,0,0
48721,14.0,0.0,4.0,2.0,0.0,2,0.0,0,0,0,0,0,0
48722,22.5,0.0,1.0,1.0,0.0,2,1.0,17,0,0,0,0,0
48723,42.5,0.0,2.0,1.0,0.0,2,1.0,12,3,0,1,13,10
48724,19.0,1.0,1.0,5.0,0.0,2,1.0,10,96,8,1,19,5
48725,57.5,0.0,1.0,1.0,1.0,2,1.0,16,0,0,1,18,60
48726,70.0,1.0,4.0,2.0,0.0,2,1.0,18,0,0,0,0,0
48727,42.5,1.0,4.0,6.0,0.0,1,1.0,17,2,0,0,0,0
48728,57.5,1.0,1.0,1.0,1.0,2,1.0,21,208,0,0,0,0
48729,16.0,1.0,1.0,2.0,1.0,1,0.0,0,0,0,0,0,0
48730,24.5,1.0,2.0,6.0,1.0,1,1.0,18,7,1,1,14,0
48731,22.5,1.0,2.0,1.0,0.0,1,1.0,19,52,6,0,0,0
48732,70.0,0.0,1.0,1.0,1.0,1,1.0,18,0,0,0,0,0
48733,19.0,1.0,1.0,6.0,0.0,1,0.0,21,0,0,0,0,0
48734,21.0,0.0,3.0,1.0,0.0,3,0.0,0,0,0,0,0,0
48735,57.5,0.0,4.0,1.0,0.0,1,1.0,18,208,2,1,20,0
48736,57.5,1.0,1.0,2.0,1.0,1,1.0,0,0,0,1,18,5
48737,42.5,1.0,4.0,1.0,0.0,3,1.0,16,72,3,0,0,0
48738,42.5,0.0,3.0,1.0,1.0,2,1.0,17,72,2,1,18,0
48739,19.0,0.0,1.0,7.0,0.0,1,1.0,15,104,3,0,0,0
48740,24.5,0.0,3.0,1.0,0.0,2,1.0,15,208,2,1,18,208
48741,70.0,0.0,1.0,6.0,1.0,2,0.0,14,0,0,1,18,NaN
48742,22.5,1.0,3.0,1.0,0.0,1,1.0,13,52,1,1,18,120
48743,22.5,1.0,3.0,2.0,0.0,1,1.0,18,10,7,1,15,36
48744,22.5,0.0,1.0,1.0,0.0,3,1.0,0,72,3,1,19,12
48745,22.5,1.0,4.0,1.0,0.0,2,1.0,14,180,NaN,0,0,0
48746,22.5,1.0,1.0,5.0,0.0,1,1.0,14,2,0,0,0,0
48747,42.5,0.0,1.0,1.0,1.0,2,1.0,16,12,0,1,23,364
48748,57.5,0.0,2.0,5.0,0.0,2,0.0,0,0,0,0,0,0
48749,20.0,1.0,1.0,1.0,0.0,1,1.0,17,120,5,0,0,0
48750,17.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48751,70.0,1.0,4.0,1.0,1.0,2,1.0,0,360,1,0,0,0
48752,14.0,0.0,2.0,7.0,1.0,3,1.0,21,1,0,0,0,0
48753,14.0,0.0,1.0,1.0,1.0,2,0.0,13,0,0,0,0,0
48754,42.5,1.0,2.0,1.0,1.0,1,1.0,16,260,5,1,15,12
48755,18.0,0.0,2.0,6.0,1.0,1,1.0,15,8,0,1,14,72
48756,57.5,1.0,2.0,1.0,0.0,2,1.0,0,12,0,1,16,0
48757,57.5,0.0,4.0,7.0,0.0,1,1.0,0,52,2,1,18,0
48758,32.5,0.0,3.0,5.0,0.0,2,0.0,16,0,0,0,0,0
48759,15.0,0.0,2.0,7.0,0.0,2,0.0,20,0,0,0,0,0
48760,15.0,0.0,4.0,2.0,0.0,2,0.0,0,0,0,0,0,0
48761,32.5,0.0,3.0,6.0,0.0,2,1.0,8,104,2,1,16,0
48762,42.5,0.0,4.0,1.0,0.0,2,1.0,14,24,NaN,0,0,0
48763,57.5,0.0,3.0,1.0,0.0,2,1.0,16,156,2,1,13,0
48764,24.5,0.0,2.0,2.0,1.0,1,1.0,21,36,2,1,18,0
48765,14.0,1.0,4.0,7.0,0.0,2,1.0,0,NaN,NaN,1,NaN,NaN
48766,17.0,1.0,3.0,2.0,0.0,3,1.0,0,1,0,1,12,156
48767,15.0,0.0,4.0,1.0,0.0,2,0.0,21,0,0,0,0,0
48768,42.5,1.0,4.0,1.0,0.0,1,1.0,16,156,2,1,16,1
48769,21.0,1.0,2.0,6.0,0.0,2,1.0,0,14,0,1,15,0
48770,17.0,0.0,1.0,2.0,1.0,1,1.0,21,1,NaN,1,16,0
48771,27.5,0.0,1.0,1.0,1.0,3,1.0,13,0,0,1,13,0
48772,16.0,1.0,1.0,2.0,1.0,2,0.0,15,0,0,0,0,0
48773,27.5,0.0,2.0,2.0,0.0,1,1.0,16,24,1,0,0,0
48774,57.5,0.0,1.0,1.0,1.0,1,0.0,18,0,0,0,0,0
48775,21.0,0.0,1.0,1.0,0.0,2,1.0,18,36,0,0,0,0
48776,42.5,1.0,1.0,2.0,0.0,3,0.0,16,0,0,0,0,0
48777,32.5,1.0,1.0,2.0,1.0,2,1.0,15,36,0,1,15,312
48778,24.5,0.0,2.0,7.0,0.0,2,1.0,21,0,0,0,0,0
48779,42.5,1.0,4.0,1.0,0.0,3,0.0,18,0,0,0,0,0
48780,12.0,0.0,3.0,2.0,0.0,2,0.0,12,0,0,0,0,0
48781,32.5,0.0,3.0,1.0,0.0,1,1.0,13,260,1,1,18,0
48782,57.5,0.0,1.0,2.0,1.0,2,1.0,15,260,2,1,20,156
48783,27.5,0.0,4.0,1.0,0.0,3,1.0,17,208,2,1,14,104
48784,27.5,0.0,1.0,7.0,0.0,1,0.0,15,0,0,0,0,0
48785,57.5,0.0,1.0,2.0,0.0,3,1.0,0,52,NaN,0,0,0
48786,18.0,1.0,3.0,7.0,0.0,1,1.0,16,2,0,1,17,6
48787,16.0,0.0,4.0,1.0,0.0,1,0.0,15,0,0,0,0,0
48788,42.5,0.0,2.0,5.0,0.0,1,0.0,21,0,0,0,0,0
48789,20.0,1.0,3.0,1.0,0.0,2,1.0,18,24,10,1,17,156
48790,57.5,1.0,4.0,7.0,0.0,1,1.0,18,36,0,0,0,0
48791,24.5,1.0,3.0,2.0,0.0,2,1.0,18,96,1,1,15,0
48792,12.0,1.0,4.0,2.0,0.0,2,0.0,21,0,0,0,0,0
48793,27.5,0.0,2.0,1.0,0.0,1,1.0,16,4,0,0,0,0
48794,42.5,0.0,2.0,1.0,0.0,2,0.0,16,0,0,0,0,0
48795,17.0,0.0,2.0,7.0,1.0,1,1.0,0,48,0,1,15,260
48796,32.5,0.0,3.0,1.0,0.0,2,1.0,16,10,0,0,0,0
48797,13.0,0.0,1.0,7.0,1.0,1,0.0,12,0,0,0,0,0
48798,27.5,1.0,4.0,1.0,0.0,2,0.0,19,0,0,0,0,0
48799,17.0,0.0,4.0,1.0,0.0,2,1.0,18,1,0,0,0,0
48800,14.0,0.0,1.0,7.0,1.0,2,0.0,18,0,0,0,0,0
48801,15.0,0.0,1.0,2.0,1.0,3,1.0,14,10,0,0,0,0
48802,27.5,1.0,1.0,5.0,0.0,1,1.0,15,48,1,1,21,3
48803,32.5,0.0,3.0,2.0,1.0,2,0.0,15,0,0,0,0,0
48804,24.5,1.0,3.0,1.0,0.0,1,1.0,10,104,2,1,17,0
48805,18.0,0.0,1.0,6.0,1.0,2,1.0,35,10,2,0,0,0
48806,15.0,1.0,3.0,2.0,0.0,1,0.0,0,0,0,0,0,0
48807,22.5,0.0,2.0,1.0,0.0,1,1.0,14,337,NaN,1,16,0
48808,70.0,1.0,2.0,1.0,0.0,2,1.0,15,52,1,0,0,0
48809,70.0,0.0,2.0,1.0,0.0,1,1.0,15,208,1,1,24,0
48810,24.5,1.0,2.0,1.0,0.0,2,1.0,18,208,2,1,21,0
48811,17.0,1.0,4.0,1.0,0.0,2,0.0,21,0,0,0,0,0
48812,14.0,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0
48813,22.5,0.0,4.0,1.0,1.0,3,1.0,21,5,0,1,13,0
48814,24.5,0.0,3.0,1.0,1.0,3,1.0,16,4,0,1,14,0
48815,42.5,0.0,4.0,1.0,0.0,2,1.0,18,180,1,0,0,0
48816,24.5,1.0,2.0,3.0,1.0,1,1.0,21,20,3,1,16,156
48817,70.0,0.0,2.0,1.0,1.0,1,1.0,21,30,0,0,0,0
48818,42.5,0.0,4.0,1.0,0.0,1,1.0,16,12,2,0,0,0
48819,42.5,1.0,4.0,1.0,0.0,2,1.0,15,24,4,0,0,0
48820,70.0,0.0,2.0,1.0,0.0,2,0.0,21,0,0,0,0,0
48821,24.5,1.0,2.0,7.0,1.0,2,1.0,14,48,3,1,15,1
48822,22.5,0.0,4.0,1.0,0.0,1,1.0,0,156,4,1,18,25
48823,27.5,0.0,2.0,2.0,1.0,3,1.0,13,0,0,1,15,364
48824,32.5,1.0,1.0,1.0,1.0,2,1.0,18,5,NaN,1,16,364
48825,22.5,1.0,3.0,7.0,0.0,2,0.0,0,0,0,0,0,0
48826,42.5,1.0,2.0,1.0,0.0,1,1.0,17,260,2,1,20,4
48827,70.0,0.0,4.0,1.0,0.0,2,1.0,18,52,1,1,21,0
48828,22.5,0.0,2.0,7.0,0.0,2,1.0,0,4,0,0,0,0
48829,42.5,1.0,4.0,1.0,0.0,2,1.0,15,15,0,1,25,0
48830,22.5,0.0,2.0,1.0,0.0,1,1.0,0,24,2,0,0,0
48831,22.5,1.0,1.0,5.0,0.0,2,1.0,17,12,0,0,0,0
48832,42.5,0.0,2.0,1.0,0.0,3,1.0,0,7,0,1,18,0
48833,21.0,0.0,2.0,1.0,0.0,2,1.0,17,96,4,1,18,0
48834,15.0,1.0,4.0,1.0,0.0,1,1.0,19,2,0,0,0,0
48835,12.0,1.0,4.0,5.0,0.0,2,0.0,0,0,0,0,0,0
48836,57.5,0.0,2.0,1.0,0.0,1,1.0,16,36,1,1,17,0
48837,42.5,1.0,4.0,1.0,0.0,2,1.0,14,10,3,0,0,0
48838,42.5,1.0,3.0,2.0,1.0,2,1.0,18,36,2,0,0,0
48839,70.0,0.0,3.0,1.0,0.0,1,1.0,13,0,0,0,0,0
48840,20.0,1.0,1.0,7.0,0.0,2,1.0,20,Not sure,Not sure,1,15,260
48841,12.0,0.0,4.0,1.0,0.0,1,0.0,14,0,0,0,0,0
48842,70.0,1.0,4.0,1.0,0.0,1,1.0,16,0,0,0,0,0
48843,21.0,1.0,4.0,2.0,1.0,3,1.0,12,Not sure,1,1,14,364
48844,42.5,0.0,4.0,1.0,0.0,1,1.0,18,72,2,1,22,0
48845,13.0,0.0,1.0,1.0,1.0,3,0.0,25,0,0,0,0,0
48846,27.5,0.0,2.0,1.0,0.0,2,1.0,0,4,0,0,0,0
48847,15.0,1.0,3.0,1.0,1.0,3,0.0,17,0,0,0,0,0
48848,32.5,1.0,3.0,1.0,0.0,3,1.0,18,0,0,1,19,364
48849,18.0,1.0,2.0,7.0,0.0,2,1.0,0,5,0,1,17,50
48850,42.5,0.0,3.0,1.0,0.0,2,1.0,13,240,1,0,0,0
48851,27.5,0.0,2.0,1.0,0.0,1,1.0,21,72,5,1,12,365
48852,18.0,0.0,1.0,2.0,1.0,1,0.0,NaN,0,0,0,0,0
48853,70.0,1.0,4.0,1.0,0.0,1,1.0,14,156,2,0,0,0
48854,32.5,0.0,2.0,7.0,1.0,1,1.0,0,10,0,1,13,265
48855,13.0,0.0,4.0,1.0,0.0,2,0.0,17,0,0,0,0,0
48856,42.5,1.0,1.0,1.0,1.0,3,1.0,0,312,6,1,14,260
48857,16.0,1.0,2.0,1.0,0.0,1,1.0,0,1,0,0,0,0
48858,42.5,1.0,2.0,1.0,0.0,3,1.0,0,30,1,1,17,0
48859,20.0,1.0,1.0,3.0,1.0,2,1.0,18,312,0,1,18,0
48860,32.5,0.0,4.0,7.0,0.0,3,0.0,13,0,0,0,0,0
48861,13.0,0.0,4.0,1.0,0.0,2,0.0,17,0,0,0,0,0
48862,18.0,0.0,4.0,1.0,0.0,1,1.0,0,3,0,0,0,0
48863,22.5,1.0,2.0,1.0,0.0,1,1.0,10,0,0,1,17,0
48864,17.0,1.0,1.0,6.0,0.0,3,1.0,18,5,1,1,16,0
48865,12.0,1.0,4.0,1.0,0.0,2,0.0,16,0,0,0,0,0
48866,27.5,1.0,2.0,7.0,0.0,3,1.0,0,52,5,1,13,0
48867,27.5,1.0,2.0,1.0,0.0,2,1.0,21,208,3,1,19,0
48868,22.5,0.0,3.0,1.0,0.0,1,1.0,19,96,3,0,0,0
48869,42.5,0.0,2.0,1.0,0.0,1,1.0,17,48,3,0,0,0
48870,16.0,0.0,4.0,1.0,0.0,1,1.0,18,4,0,0,0,0
48871,13.0,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0
48872,16.0,0.0,4.0,1.0,0.0,2,1.0,NaN,24,4,1,Not sure,0
48873,32.5,0.0,4.0,1.0,0.0,1,1.0,0,24,2,0,0,0
48874,42.5,1.0,1.0,5.0,0.0,2,1.0,13,6,0,0,0,0
48875,42.5,1.0,2.0,1.0,1.0,2,1.0,0,24,0,1,15,0
48876,15.0,0.0,1.0,7.0,1.0,2,1.0,18,1,0,1,14,NaN
48877,12.0,1.0,2.0,2.0,0.0,3,0.0,14,0,0,0,0,0
48878,32.5,0.0,1.0,2.0,1.0,1,1.0,17,20,NaN,1,15,0
48879,70.0,1.0,2.0,2.0,0.0,1,1.0,0,0,0,1,20,0
48880,21.0,1.0,4.0,1.0,0.0,1,1.0,16,36,5,1,11,364
48881,70.0,1.0,2.0,1.0,0.0,1,1.0,0,208,1,0,0,0
48882,42.5,1.0,2.0,1.0,1.0,1,1.0,14,260,6,1,16,156
48883,42.5,1.0,3.0,7.0,0.0,1,1.0,14,52,NaN,0,0,0
48884,24.5,0.0,2.0,1.0,1.0,1,1.0,15,10,1,1,18,0
48885,42.5,1.0,4.0,1.0,0.0,1,1.0,0,260,3,0,0,0
48886,24.5,1.0,3.0,7.0,0.0,1,1.0,16,60,3,0,0,0
48887,12.0,1.0,4.0,1.0,0.0,1,0.0,15,0,0,0,0,0
48888,21.0,1.0,1.0,6.0,1.0,1,1.0,15,52,0,1,20,0
48889,42.5,0.0,4.0,1.0,0.0,2,1.0,0,24,0,0,0,0
48890,14.0,1.0,2.0,3.0,0.0,1,0.0,16,0,0,0,0,0
48891,70.0,1.0,2.0,1.0,1.0,2,1.0,18,Not sure,1,0,0,0
48892,18.0,0.0,2.0,1.0,1.0,1,0.0,17,0,0,0,0,0
48893,18.0,0.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48894,57.5,1.0,4.0,1.0,0.0,1,1.0,18,24,2,1,17,0
48895,42.5,0.0,2.0,7.0,0.0,2,1.0,18,15,2,0,0,0
48896,20.0,1.0,4.0,1.0,0.0,3,1.0,16,104,4,1,16,72
48897,22.5,1.0,3.0,1.0,0.0,2,1.0,21,0,0,1,14,0
48898,14.0,1.0,2.0,1.0,0.0,1,1.0,17,0,0,0,0,0
48899,32.5,0.0,1.0,6.0,1.0,1,0.0,16,0,0,0,0,0
48900,16.0,0.0,2.0,7.0,0.0,2,0.0,21,0,0,0,0,0
48901,42.5,0.0,3.0,2.0,0.0,1,1.0,16,12,NaN,1,25,0
48902,32.5,1.0,2.0,1.0,0.0,1,1.0,18,72,1,1,20,0
48903,70.0,1.0,1.0,1.0,0.0,1,1.0,0,48,1,0,0,0
48904,70.0,0.0,1.0,1.0,0.0,1,0.0,18,0,0,0,0,0
48905,32.5,0.0,1.0,6.0,1.0,1,1.0,35,0,0,0,0,0
48906,57.5,1.0,4.0,1.0,0.0,3,1.0,21,260,2,1,15,338
48907,42.5,1.0,2.0,1.0,0.0,2,1.0,0,24,3,0,0,0
48908,42.5,1.0,3.0,1.0,1.0,2,0.0,0,0,0,0,0,0
48909,24.5,0.0,1.0,1.0,1.0,2,1.0,0,3,0,1,18,0
48910,42.5,0.0,4.0,1.0,0.0,3,1.0,23,52,1,0,0,0
48911,32.5,0.0,4.0,1.0,0.0,1,1.0,0,52,3,0,0,0
48912,16.0,1.0,4.0,1.0,0.0,2,1.0,16,4,1,0,0,0
48913,20.0,1.0,1.0,2.0,0.0,1,0.0,18,0,0,0,0,0
48914,27.5,1.0,3.0,1.0,0.0,2,1.0,17,120,15,1,16,0
48915,27.5,0.0,4.0,1.0,0.0,1,1.0,17,48,2,0,0,0
48916,70.0,0.0,2.0,1.0,0.0,2,1.0,20,0,0,0,0,0
48917,42.5,1.0,2.0,7.0,0.0,1,1.0,18,5,0,1,15,0
48918,22.5,1.0,1.0,7.0,0.0,1,1.0,20,12,0,1,17,6
48919,42.5,1.0,4.0,1.0,0.0,2,1.0,16,120,3,1,19,0
48920,21.0,0.0,1.0,2.0,1.0,1,0.0,25,0,0,0,0,0
48921,14.0,1.0,4.0,1.0,0.0,1,0.0,16,0,0,0,0,0
48922,22.5,0.0,4.0,1.0,0.0,2,1.0,0,6,1,0,0,0
48923,57.5,0.0,1.0,1.0,1.0,1,1.0,0,0,0,1,16,0
48924,24.5,0.0,2.0,1.0,0.0,3,1.0,0,96,2,0,0,0
48925,21.0,1.0,4.0,1.0,0.0,2,1.0,0,10,0,1,14,260
48926,17.0,1.0,3.0,7.0,0.0,1,0.0,22,0,0,1,8,365
48927,42.5,0.0,2.0,1.0,0.0,2,1.0,0,5,2,1,16,12
48928,42.5,1.0,3.0,2.0,0.0,1,1.0,10,156,1,0,0,0
48929,24.5,0.0,1.0,2.0,1.0,1,1.0,0,104,2,0,0,0
48930,42.5,0.0,3.0,1.0,0.0,3,1.0,13,24,2,1,19,0
48931,32.5,1.0,1.0,1.0,1.0,1,1.0,0,52,8,1,16,24
48932,20.0,1.0,2.0,7.0,0.0,2,1.0,18,156,30,1,16,0
48933,19.0,0.0,2.0,1.0,0.0,2,1.0,15,3,0,0,0,0
48934,42.5,0.0,4.0,1.0,0.0,2,1.0,22,12,0,0,0,0
48935,15.0,1.0,4.0,1.0,0.0,3,0.0,15,0,0,0,0,0
48936,42.5,0.0,4.0,1.0,0.0,3,1.0,17,104,2,1,17,0
48937,42.5,0.0,1.0,7.0,1.0,2,1.0,0,0,0,0,0,0
48938,24.5,0.0,2.0,7.0,0.0,1,0.0,13,0,0,0,0,0
48939,22.5,0.0,4.0,1.0,0.0,1,1.0,0,240,1,0,0,0
48940,19.0,0.0,1.0,1.0,1.0,3,1.0,14,104,13,1,17,10
48941,42.5,0.0,3.0,1.0,0.0,1,1.0,16,104,2,1,15,0
48942,42.5,1.0,4.0,1.0,0.0,3,1.0,0,104,2,1,17,0
48943,27.5,1.0,2.0,7.0,0.0,2,1.0,18,20,3,0,0,0
48944,32.5,0.0,1.0,7.0,0.0,1,1.0,NaN,288,8,1,21,0
48945,13.0,0.0,2.0,1.0,0.0,2,0.0,21,0,0,0,0,0
48946,15.0,1.0,2.0,7.0,1.0,3,0.0,5,0,0,0,0,0
48947,12.0,0.0,1.0,7.0,1.0,3,0.0,15,0,0,0,0,0
48948,20.0,0.0,1.0,1.0,0.0,1,1.0,15,52,4,0,0,0
48949,57.5,1.0,4.0,1.0,0.0,2,1.0,0,260,1,1,15,2
48950,15.0,1.0,4.0,1.0,0.0,1,0.0,14,0,0,0,0,0
48951,42.5,0.0,3.0,1.0,0.0,1,1.0,13,0,0,1,21,0
48952,42.5,1.0,2.0,1.0,1.0,1,1.0,0,30,3,1,23,0
48953,42.5,0.0,2.0,7.0,0.0,1,1.0,0,0,0,0,0,0
48954,42.5,0.0,3.0,1.0,0.0,2,1.0,15,6,NaN,0,0,0
48955,19.0,1.0,1.0,1.0,0.0,1,1.0,0,0,0,0,0,0
48956,42.5,0.0,4.0,1.0,0.0,2,1.0,0,48,1,1,15,0
48957,14.0,1.0,2.0,3.0,1.0,2,0.0,0,0,0,0,0,0
48958,42.5,0.0,2.0,1.0,0.0,2,1.0,0,1,0,1,20,0
48959,20.0,1.0,1.0,6.0,0.0,3,1.0,0,120,5,1,18,4
48960,22.5,1.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48961,42.5,0.0,3.0,1.0,0.0,2,1.0,0,0,0,0,0,0
48962,15.0,1.0,1.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48963,15.0,0.0,4.0,1.0,0.0,2,0.0,21,0,0,0,0,0
48964,17.0,0.0,2.0,1.0,0.0,2,1.0,18,4,0,1,13,0
48965,57.5,0.0,1.0,2.0,1.0,1,0.0,0,0,0,0,0,0
48966,24.5,1.0,2.0,1.0,0.0,2,1.0,16,36,12,1,24,0
48967,70.0,1.0,4.0,1.0,0.0,1,1.0,22,36,1,1,23,0
48968,21.0,0.0,4.0,1.0,0.0,1,1.0,30,120,0,1,18,150
48969,42.5,0.0,3.0,1.0,0.0,1,1.0,NaN,36,1,0,0,0
48970,24.5,0.0,4.0,1.0,0.0,2,1.0,16,48,NaN,0,0,0
48971,17.0,0.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48972,42.5,1.0,4.0,7.0,0.0,2,1.0,17,156,6,0,0,0
48973,24.5,0.0,2.0,7.0,1.0,3,1.0,0,312,2,1,14,342
48974,24.5,0.0,4.0,1.0,0.0,2,1.0,0,84,1,0,0,0
48975,57.5,1.0,2.0,7.0,0.0,3,1.0,18,0,0,0,0,0
48976,14.0,0.0,4.0,1.0,0.0,2,0.0,12,0,0,0,0,0
48977,13.0,1.0,2.0,2.0,1.0,3,0.0,0,0,0,0,0,0
48978,20.0,1.0,1.0,1.0,1.0,2,1.0,12,1,0,1,11,364
48979,12.0,1.0,4.0,1.0,0.0,1,0.0,15,0,0,0,0,0
48980,42.5,0.0,4.0,1.0,0.0,2,1.0,22,156,1,1,17,0
48981,16.0,0.0,2.0,7.0,1.0,1,0.0,12,0,0,0,0,0
48982,20.0,1.0,1.0,1.0,0.0,3,1.0,NaN,20,2,1,17,0
48983,57.5,1.0,3.0,3.0,1.0,2,1.0,18,NaN,NaN,0,0,0
48984,32.5,1.0,4.0,1.0,0.0,1,1.0,0,36,2,0,0,0
48985,32.5,0.0,3.0,1.0,0.0,3,1.0,16,12,1,0,0,0
48986,12.0,0.0,4.0,1.0,0.0,1,0.0,26,0,0,0,0,0
48987,70.0,0.0,2.0,1.0,0.0,1,1.0,16,24,1,0,0,0
48988,16.0,1.0,1.0,2.0,1.0,2,0.0,18,0,0,0,0,0
48989,42.5,0.0,4.0,1.0,0.0,1,1.0,0,24,0,0,0,0
