,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month,Cigarettes,Cigs Per Day,Cig Everyday Use Age
9745,42.5,1,4,1,0,2.0,1,1,14,208,2,1,13,0,0,0,1,0,13
9746,57.5,1,4,1,0,1.0,1,0,21,0,0,1,18,0,0,0,1,0,20
9747,42.5,0,1,2,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0
9748,24.5,1,3,1,0,2.0,1,1,0,10,3,0,0,0,0,0,0,0,0
9749,24.5,0,2,5,0,2.0,1,1,18,6,0,0,0,0,0,0,1,0,19
9750,32.5,1,4,1,0,2.0,1,1,16,48,4,0,0,0,0,0,0,0,0
9751,32.5,0,1,1,0,1.0,4,1,15,0,0,1,11,0,0,0,1,0,0
9752,32.5,0,2,1,0,2.0,4,1,0,12,NaN,0,0,0,0,0,0,0,0
9753,42.5,1,4,1,0,3.0,1,1,18,24,2,1,18,0,0,0,1,0,0
9754,24.5,1,1,1,0,2.0,4,1,15,156,5,1,16,12,1,3,1,0,0
9755,18.0,1,1,1,0,3.0,4,1,NaN,36,2,1,16,8,0,0,0,0,0
9756,12.0,1,3,7,0,1.0,99,0,20,0,0,0,0,0,0,0,0,0,0
9757,17.0,0,1,6,1,3.0,99,0,22,0,0,0,0,0,0,0,1,0,0
9758,57.5,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
9759,27.5,0,1,7,0,2.0,4,1,0,1,0,0,0,0,0,0,0,0,0
9760,16.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,1,0,0,0,0
9761,42.5,1,2,1,0,1.0,4,1,18,4,0,1,17,260,0,0,1,30,18
9762,18.0,1,4,1,0,2.0,4,0,14,0,0,0,0,0,0,0,0,0,0
9763,20.0,0,2,1,0,3.0,4,1,0,144,NaN,0,0,0,0,0,0,0,0
9764,70.0,1,2,1,0,3.0,4,1,21,0,0,0,0,0,0,0,1,0,25
9765,19.0,0,3,1,0,1.0,2,0,15,0,0,0,0,0,0,0,0,0,0
9766,18.0,1,2,1,1,2.0,4,1,16,2,2,1,16,0,0,0,1,0,0
9767,22.5,1,4,2,0,1.0,1,1,0,12,0,0,0,0,0,0,0,0,0
9768,70.0,1,2,1,0,3.0,4,1,0,5,1,1,30,0,0,0,1,0,17
9769,57.5,1,2,1,0,1.0,1,1,18,48,3,1,18,6,0,0,1,0,25
9770,32.5,0,2,1,1,1.0,4,1,0,48,NaN,0,0,0,0,0,1,25,20
9771,70.0,1,1,7,0,2.0,4,1,0,NaN,1,0,0,0,0,0,1,0,0
9772,15.0,1,2,7,1,3.0,99,0,14,0,0,0,0,0,0,0,0,0,0
9773,12.0,1,2,7,0,1.0,99,0,13,0,0,0,0,0,NaN,0,0,0,0
9774,15.0,1,4,6,0,2.0,99,1,0,3,0,1,14,0,0,0,0,0,0
9775,57.5,1,2,1,0,1.0,4,1,17,36,1,1,23,0,0,0,1,0,0
9776,21.0,0,2,1,0,2.0,1,1,18,208,2,1,16,0,0,0,0,0,0
9777,42.5,1,1,6,0,1.0,1,1,0,0,0,1,23,0,0,0,1,30,18
9778,13.0,0,4,1,0,1.0,99,0,17,0,0,0,0,0,NaN,0,0,0,0
9779,22.5,1,1,2,1,2.0,2,1,0,0,0,1,21,0,0,0,0,0,0
9780,57.5,1,3,2,0,1.0,1,0,18,0,0,1,19,0,0,0,1,30,20
9781,27.5,0,1,2,1,3.0,1,1,16,0,0,0,0,0,0,0,1,17,18
9782,32.5,0,4,1,0,2.0,1,1,22,24,0,1,16,0,1,0,1,0,18
9783,42.5,1,3,1,0,1.0,1,1,16,30,2,1,14,0,0,0,1,0,14
9784,22.5,1,1,1,0,3.0,1,1,15,144,0,1,15,0,1,0,1,0,15
9785,16.0,1,4,7,1,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9786,18.0,1,4,7,0,2.0,4,1,0,52,1,0,0,0,0,0,0,0,0
9787,57.5,0,2,1,0,2.0,1,1,15,364,3,1,16,0,0,0,1,30,15
9788,42.5,1,1,1,1,3.0,4,1,14,0,0,0,0,0,0,0,0,0,0
9789,42.5,0,2,1,0,2.0,4,1,0,48,3,1,12,208,1,0,1,0,0
9790,12.0,0,1,7,1,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
9791,18.0,0,1,2,1,3.0,1,1,0,9,0,0,0,0,1,0,0,0,0
9792,42.5,0,3,6,0,3.0,4,1,16,0,0,1,24,0,0,0,1,20,19
9793,32.5,0,4,1,0,1.0,1,1,14,208,1,1,16,364,0,0,1,5,0
9794,20.0,0,4,1,0,1.0,1,1,17,24,2,1,16,312,1,0,1,28,19
9795,42.5,1,4,1,0,3.0,1,1,0,156,2,1,14,10,0,0,1,0,0
9796,42.5,1,1,1,1,2.0,4,1,20,156,5,1,13,0,1,0,1,30,13
9797,14.0,0,4,1,0,1.0,99,0,12,0,0,0,0,0,0,0,0,0,0
9798,70.0,1,3,1,0,2.0,2,1,0,360,5,0,0,0,0,0,1,0,14
9799,32.5,0,4,1,0,1.0,1,1,14,60,2,1,15,0,0,0,0,0,0
9800,27.5,1,2,1,0,1.0,1,1,17,260,6,1,14,364,1,0,1,0,0
9801,18.0,1,4,1,0,2.0,2,1,16,0,0,1,13,364,1,NaN,1,2,13
9802,42.5,0,4,1,0,2.0,4,1,14,0,0,0,0,0,0,0,1,0,15
9803,24.5,0,1,1,0,2.0,1,1,17,156,5,1,23,0,0,0,0,0,0
9804,20.0,0,2,2,0,3.0,4,1,13,60,1,1,15,3,0,0,0,0,0
9805,13.0,1,2,1,0,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
9806,24.5,1,1,1,0,1.0,4,1,18,84,6,1,15,3,1,0,1,1,14
9807,27.5,1,4,1,0,1.0,1,1,21,104,2,0,0,0,0,0,0,0,0
9808,24.5,0,4,1,0,2.0,1,1,0,156,1,0,0,0,0,0,0,0,0
9809,24.5,0,1,1,0,3.0,1,1,0,208,1,0,0,0,0,0,1,0,0
9810,14.0,1,4,5,0,2.0,99,0,13,0,0,0,0,0,0,0,0,0,0
9811,70.0,1,2,1,0,1.0,1,1,13,0,0,0,0,0,0,0,0,0,0
9812,14.0,0,4,5,0,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
9813,42.5,1,4,1,0,2.0,1,1,21,156,4,1,15,4,0,0,1,0,0
9814,12.0,0,2,1,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
9815,15.0,0,1,1,1,3.0,99,0,16,0,0,0,0,0,1,0,0,0,0
9816,57.5,1,4,1,0,1.0,1,0,13,0,0,0,0,0,0,0,0,0,0
9817,21.0,1,4,2,0,2.0,2,1,16,24,70,0,0,0,0,0,0,0,0
9818,32.5,0,1,7,1,1.0,4,1,0,52,0,0,0,0,0,0,1,0,0
9819,57.5,0,2,7,0,1.0,4,0,16,0,0,0,0,0,0,0,0,0,0
9820,19.0,1,2,7,0,2.0,2,0,15,0,0,0,0,0,0,0,0,0,0
9821,19.0,0,4,1,0,3.0,3,1,0,18,7,1,18,4,0,0,1,0,0
9822,32.5,0,2,7,1,2.0,4,1,0,6,1,0,0,0,0,0,0,0,0
9823,20.0,1,4,1,0,2.0,1,1,18,4,0,0,0,0,0,0,1,0,0
9824,16.0,0,1,7,1,2.0,99,0,21,0,0,0,0,0,0,0,0,0,0
9825,57.5,1,4,1,0,2.0,4,1,17,4,1,1,21,0,0,0,1,0,20
9826,24.5,0,3,2,1,2.0,4,1,15,30,1,0,0,0,0,0,0,0,0
9827,70.0,0,3,1,0,3.0,4,1,19,96,1,0,0,0,0,0,1,0,0
9828,57.5,0,3,7,0,2.0,1,0,16,0,0,0,0,0,0,0,0,0,0
9829,42.5,0,2,3,0,1.0,4,1,18,4,2,1,19,0,0,0,1,30,18
9830,15.0,1,2,2,1,1.0,99,0,16,0,0,1,15,69,1,3,1,0,0
9831,42.5,1,3,1,0,2.0,1,1,0,0,0,1,14,0,0,0,1,30,16
9832,57.5,0,1,1,1,2.0,4,1,12,1,0,0,0,0,0,0,1,0,21
9833,24.5,0,1,6,0,3.0,3,1,0,156,3,1,21,5,0,0,1,30,23
9834,14.0,0,3,7,1,1.0,99,1,14,4,7,0,0,0,0,0,1,0,0
9835,42.5,0,4,1,0,3.0,1,1,21,260,1,1,20,0,0,0,1,0,0
9836,20.0,0,1,2,0,1.0,1,1,0,45,0,0,0,0,0,0,0,0,0
9837,17.0,1,3,1,0,1.0,99,1,0,1,0,0,0,0,0,0,0,0,0
9838,13.0,1,2,5,1,3.0,99,0,20,0,0,0,0,0,0,0,0,0,0
9839,32.5,1,2,3,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0
9840,21.0,0,2,2,1,1.0,3,0,17,0,0,1,19,0,0,0,0,0,0
9841,32.5,0,2,1,0,1.0,4,1,0,0,0,0,0,0,0,0,1,10,0
9842,57.5,0,1,1,1,1.0,4,1,0,3,0,0,0,0,0,0,1,30,15
9843,57.5,0,3,1,0,3.0,1,1,15,104,2,1,17,0,0,0,1,0,17
9844,18.0,1,3,1,0,2.0,1,1,15,40,5,1,16,0,0,0,1,1,18
9845,57.5,1,4,1,0,1.0,1,1,0,120,2,0,0,0,0,0,0,0,0
9846,14.0,1,1,7,1,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
9847,42.5,1,4,1,0,2.0,1,1,21,48,2,0,0,0,0,0,1,0,0
9848,70.0,1,1,2,1,1.0,4,1,0,312,2,0,0,0,0,0,1,30,25
9849,57.5,1,4,5,0,2.0,1,1,NaN,3,0,0,0,0,0,0,0,0,0
9850,22.5,1,4,6,0,1.0,2,1,17,104,3,1,18,0,1,0,1,0,0
9851,24.5,1,2,1,0,1.0,1,1,17,24,0,0,0,0,0,0,0,0,0
9852,24.5,1,2,6,0,1.0,1,1,0,25,1,0,0,0,0,0,0,0,0
9853,14.0,1,2,1,1,1.0,99,0,21,0,0,0,0,0,0,0,0,0,0
9854,27.5,1,2,1,0,3.0,1,0,18,0,0,0,0,0,0,0,0,0,0
9855,42.5,0,4,7,0,2.0,4,1,16,36,2,1,15,0,0,0,0,0,0
9856,57.5,0,4,1,0,1.0,4,1,20,180,2,1,25,0,0,0,0,0,0
9857,13.0,1,4,1,0,2.0,99,0,21,0,0,0,0,0,0,0,0,0,0
9858,70.0,0,4,1,0,1.0,4,1,12,12,1,0,0,0,0,0,0,0,0
9859,70.0,1,4,3,1,1.0,1,1,25,0,0,0,0,0,0,0,0,0,0
9860,24.5,0,2,7,0,2.0,4,1,0,12,4,0,0,0,0,0,1,1,0
9861,57.5,0,2,7,0,1.0,4,0,17,0,0,0,0,0,0,0,0,0,0
9862,42.5,1,4,7,0,1.0,1,0,16,0,0,0,0,0,0,0,0,0,0
9863,22.5,1,2,1,0,3.0,1,1,30,60,1,0,0,0,0,0,0,0,0
9864,22.5,0,4,1,0,2.0,2,1,18,108,1,0,0,0,0,0,0,0,0
9865,22.5,0,2,6,0,1.0,4,1,14,343,5,1,17,360,0,0,1,5,0
9866,42.5,1,3,7,0,3.0,1,1,0,30,1,0,0,0,0,0,0,0,0
9867,70.0,0,1,1,0,2.0,4,1,19,0,0,0,0,0,0,0,0,0,0
9868,42.5,0,2,1,1,1.0,4,0,18,0,0,0,0,0,0,0,0,0,0
9869,13.0,1,2,7,0,1.0,99,0,23,0,0,0,0,0,0,0,0,0,0
9870,13.0,1,1,7,1,2.0,99,0,18,0,0,0,0,0,0,0,0,0,0
9871,42.5,1,2,1,0,1.0,1,0,12,0,0,0,0,0,0,0,0,0,0
9872,14.0,0,1,1,1,1.0,99,0,21,0,0,0,0,0,0,0,0,0,0
9873,42.5,1,2,1,0,1.0,1,1,0,24,3,1,18,0,1,0,1,15,20
9874,42.5,0,2,2,1,3.0,4,1,0,48,2,0,0,0,0,0,1,30,21
9875,16.0,1,4,5,0,3.0,99,1,14,1,0,0,0,0,0,0,0,0,0
9876,13.0,1,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9877,14.0,0,1,1,1,1.0,99,1,14,Not sure,Not sure,Not sure,NaN,NaN,0,0,1,10,0
9878,22.5,1,2,1,0,3.0,1,1,18,20,1,1,20,5,0,0,1,0,0
9879,32.5,0,2,7,0,2.0,1,1,0,156,0,1,12,0,0,0,1,25,15
9880,32.5,1,2,2,0,3.0,2,1,16,104,3,1,15,24,0,0,1,0,15
9881,42.5,0,1,7,0,1.0,3,1,21,26,2,1,17,156,0,0,1,20,20
9882,12.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,Not sure,0,0,0,0
9883,21.0,1,2,7,0,3.0,4,1,22,120,5,0,0,0,0,0,1,6,0
9884,32.5,1,1,1,1,1.0,4,1,20,48,5,1,21,208,1,0,1,30,27
9885,42.5,0,1,1,1,2.0,4,1,18,10,0,1,14,30,1,0,1,30,13
9886,17.0,1,4,7,0,1.0,99,1,12,0,0,0,0,0,0,0,0,0,0
9887,57.5,0,2,1,0,2.0,4,1,0,30,2,1,20,364,0,0,1,10,18
9888,21.0,0,1,7,0,1.0,4,1,16,36,NaN,1,20,3,0,0,1,0,0
9889,15.0,0,3,1,0,2.0,99,0,18,0,0,0,0,0,0,0,0,0,0
9890,20.0,1,1,5,0,1.0,4,1,16,156,4,0,0,0,0,0,1,30,15
9891,24.5,1,4,1,0,1.0,1,0,20,0,0,0,0,0,0,0,0,0,0
9892,18.0,1,1,1,1,3.0,1,1,0,8,4,1,16,260,1,0,1,30,16
9893,27.5,0,2,2,1,2.0,4,1,15,0,0,0,0,0,0,0,0,0,0
9894,32.5,1,3,1,0,2.0,1,1,13,10,0,1,19,0,1,0,1,0,19
9895,57.5,1,3,1,0,1.0,2,1,0,0,0,1,23,0,1,0,1,0,20
9896,17.0,1,4,1,0,1.0,99,1,18,31,0,0,0,0,0,0,0,0,0
9897,16.0,1,2,7,1,3.0,99,0,15,0,0,0,0,0,0,0,0,0,0
9898,15.0,0,1,1,1,1.0,99,1,0,15,1,1,12,48,0,0,1,0,0
9899,42.5,1,2,7,0,1.0,1,1,12,104,8,1,15,0,0,0,1,0,0
9900,57.5,0,3,1,0,1.0,4,1,15,4,0,0,0,0,0,0,1,0,0
9901,15.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9902,42.5,0,2,2,1,1.0,1,1,0,2,0,1,19,0,0,0,0,0,0
9903,27.5,0,2,1,1,2.0,1,1,0,0,0,1,15,0,0,0,1,30,15
9904,16.0,1,2,2,1,1.0,99,1,21,0,0,1,14,0,0,0,0,0,0
9905,42.5,0,1,1,0,3.0,2,1,14,0,0,0,0,0,0,0,0,0,0
9906,20.0,1,1,1,0,2.0,1,1,13,5,2,1,14,0,0,0,1,0,16
9907,16.0,0,4,1,0,2.0,99,1,15,13,2,1,13,12,0,0,0,0,0
9908,70.0,0,2,7,0,2.0,4,1,0,0,0,1,25,0,0,0,1,0,21
9909,18.0,0,2,1,0,1.0,4,1,12,5,5,0,0,0,0,0,0,0,0
9910,24.5,0,2,1,0,1.0,1,1,17,144,30,1,16,156,0,0,1,30,24
9911,42.5,1,2,7,0,2.0,3,1,14,12,NaN,0,0,0,0,0,0,0,0
9912,42.5,0,2,1,1,1.0,2,1,0,52,2,1,18,364,0,0,1,6,0
9913,13.0,0,4,1,0,2.0,99,0,22,0,0,0,0,0,0,0,0,0,0
9914,42.5,1,2,1,0,2.0,1,1,15,156,2,1,10,5,0,0,1,0,0
9915,42.5,0,3,1,0,1.0,1,1,14,0,0,1,16,0,0,0,1,0,0
9916,24.5,1,2,2,0,1.0,4,0,14,0,0,0,0,0,0,0,0,0,0
9917,27.5,1,4,1,0,1.0,1,1,0,208,2,0,0,0,0,0,1,15,0
9918,42.5,0,4,2,0,1.0,1,1,18,72,2,1,20,0,1,0,1,0,16
9919,21.0,0,2,1,1,3.0,4,0,18,0,0,0,0,0,0,0,0,0,0
9920,42.5,0,4,1,0,1.0,1,1,18,208,4,1,15,0,0,0,1,30,17
9921,70.0,0,2,1,0,1.0,4,1,0,156,1,0,0,0,0,0,1,0,0
9922,20.0,0,2,1,0,1.0,2,1,10,60,1,1,18,60,0,0,0,0,0
9923,21.0,0,1,1,0,3.0,2,1,16,156,4,1,17,260,1,0,1,0,0
9924,14.0,0,3,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9925,70.0,0,3,1,0,1.0,4,1,16,208,2,0,0,0,0,0,0,0,0
9926,17.0,1,4,1,0,3.0,99,1,19,24,8,1,15,156,0,0,1,5,0
9927,18.0,0,4,1,0,3.0,1,1,18,52,3,1,17,104,0,0,1,0,0
9928,17.0,1,3,2,0,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
9929,42.5,1,1,1,0,2.0,3,1,0,0,0,0,0,0,0,0,1,30,19
9930,20.0,1,2,2,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0
9931,13.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
9932,42.5,1,2,2,0,1.0,4,0,20,0,0,0,0,0,0,0,0,0,0
9933,57.5,1,2,1,0,1.0,4,1,0,0,0,0,0,0,0,0,1,0,21
9934,42.5,0,4,2,0,2.0,1,1,16,20,1,1,15,0,0,0,1,0,0
9935,12.0,0,1,2,1,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9936,57.5,0,2,1,0,3.0,3,1,18,260,1,0,0,0,0,0,0,0,0
9937,32.5,1,4,1,0,1.0,1,1,23,36,3,1,17,24,0,0,1,0,13
9938,42.5,1,3,1,0,1.0,1,1,15,104,2,1,19,0,0,0,1,30,20
9939,42.5,1,4,7,0,1.0,1,1,15,6,0,0,0,0,0,0,0,0,0
9940,27.5,0,2,1,1,1.0,3,1,0,24,1,1,13,364,1,0,1,30,16
9941,42.5,1,4,5,0,2.0,2,1,20,260,2,1,20,0,1,0,1,0,0
9942,12.0,0,1,7,1,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9943,42.5,1,3,1,0,1.0,1,1,20,48,NaN,1,16,0,0,0,1,30,17
9944,24.5,1,1,2,0,1.0,1,0,14,0,0,0,0,0,0,0,0,0,0
9945,21.0,1,1,1,0,2.0,2,1,0,3,2,0,0,0,0,0,0,0,0
9946,70.0,0,3,2,0,1.0,1,1,0,2,0,1,18,0,0,0,1,30,33
9947,24.5,0,4,1,0,1.0,1,1,0,104,2,0,0,0,0,0,0,0,0
9948,42.5,0,2,7,0,2.0,1,1,0,4,1,0,0,0,0,0,0,0,0
9949,42.5,1,2,7,0,1.0,4,0,15,0,0,0,0,0,0,0,0,0,0
9950,14.0,0,2,1,1,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
9951,32.5,0,4,1,0,1.0,2,1,12,3,1,1,21,0,0,0,1,0,0
9952,57.5,1,2,1,0,2.0,2,1,15,180,3,1,15,12,0,0,1,0,0
9953,22.5,1,3,7,0,1.0,2,1,13,52,Not sure,0,0,0,0,0,1,0,0
9954,42.5,0,4,1,0,1.0,1,0,28,0,0,0,0,0,0,0,0,0,0
9955,42.5,0,2,1,0,2.0,4,1,13,48,2,1,14,0,0,0,1,30,15
9956,21.0,1,2,2,1,1.0,3,1,13,60,1,1,20,312,0,0,1,1,0
9957,42.5,0,1,1,1,1.0,4,0,18,0,0,0,0,0,0,0,1,6,17
9958,12.0,0,4,1,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
9959,24.5,1,2,7,0,3.0,1,1,21,208,1,1,15,350,0,0,1,20,0
9960,42.5,0,3,1,1,2.0,2,1,19,0,0,1,22,0,1,0,1,30,16
9961,27.5,0,3,1,0,2.0,1,1,18,208,1,1,19,0,1,0,1,0,0
9962,57.5,0,1,7,1,1.0,4,1,17,0,0,0,0,0,0,0,0,0,0
9963,42.5,1,3,2,0,2.0,1,1,15,0,0,1,17,0,0,0,0,0,0
9964,32.5,1,2,1,0,2.0,4,1,0,48,2,1,18,12,0,0,0,0,0
9965,24.5,0,4,1,0,3.0,1,1,14,12,0,0,0,0,0,0,0,0,0
9966,42.5,1,4,1,0,2.0,1,1,18,52,3,1,24,0,1,0,1,5,0
9967,14.0,1,4,1,0,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9968,57.5,1,1,2,1,2.0,3,1,18,6,2,0,0,0,0,0,1,1,20
9969,24.5,0,2,1,0,2.0,4,1,18,10,0,0,0,0,0,0,1,17,0
9970,27.5,1,1,2,0,1.0,4,1,18,24,1,1,14,0,0,0,1,0,0
9971,32.5,1,2,5,0,1.0,1,1,15,0,0,0,0,0,0,0,0,0,0
9972,17.0,1,2,7,1,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9973,17.0,0,4,1,0,2.0,99,1,0,52,0,1,16,52,0,0,1,0,0
9974,13.0,0,2,7,1,2.0,99,0,21,0,0,0,0,0,0,0,0,0,0
9975,16.0,0,2,6,1,2.0,99,0,21,0,0,1,15,16,1,1,0,0,0
9976,18.0,0,4,1,0,1.0,3,0,15,0,0,0,0,0,0,0,0,0,0
9977,19.0,0,1,5,0,2.0,2,1,16,15,3,1,13,24,1,0,1,0,0
9978,13.0,0,4,7,0,3.0,99,0,16,0,0,0,0,0,0,0,0,0,0
9979,13.0,0,2,7,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
9980,22.5,1,2,1,0,1.0,1,1,17,60,3,1,16,12,0,0,1,0,0
9981,42.5,0,2,1,0,1.0,1,1,0,60,1,1,25,364,0,0,1,0,0
9982,32.5,1,2,1,1,2.0,2,0,16,0,0,0,0,0,0,0,0,0,0
9983,24.5,0,2,1,0,1.0,1,1,14,104,3,1,17,24,0,0,1,28,17
9984,27.5,1,2,2,1,3.0,3,1,13,300,3,1,13,365,1,2,1,30,19
9985,24.5,1,2,1,0,1.0,1,1,NaN,208,2,1,14,260,0,0,1,0,0
9986,22.5,0,4,2,0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0
9987,32.5,1,2,7,1,1.0,2,1,12,156,8,1,10,364,0,0,1,0,16
9988,27.5,1,4,1,0,2.0,1,1,15,52,3,1,17,0,0,0,1,0,0
9989,57.5,0,4,1,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0
9990,42.5,1,4,1,0,1.0,1,1,17,12,0,1,17,0,1,0,1,0,0
9991,42.5,1,4,1,0,1.0,1,1,16,260,2,1,19,104,0,0,1,0,19
9992,42.5,0,2,1,0,1.0,4,1,0,156,2,1,14,0,0,0,1,30,14
9993,42.5,1,2,7,1,2.0,1,1,21,0,0,0,0,0,0,0,0,0,0
9994,15.0,1,4,1,0,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
9995,13.0,1,4,7,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
9996,21.0,1,1,2,1,3.0,3,1,18,0,0,1,11,156,0,0,1,0,14
9997,27.5,0,2,1,1,3.0,4,1,18,0,0,1,18,0,0,0,1,0,18
9998,14.0,0,4,1,0,1.0,99,0,17,0,0,0,0,0,1,0,0,0,0
9999,17.0,0,4,1,0,1.0,99,1,0,Not sure,1,1,15,Not sure,0,0,0,0,0
10000,27.5,0,2,1,0,2.0,4,0,18,0,0,0,0,0,0,0,0,0,0
10001,70.0,0,1,1,0,1.0,4,1,15,0,0,0,0,0,0,0,1,0,18
10002,27.5,1,2,1,0,1.0,1,1,17,12,0,0,0,0,0,0,0,0,0
10003,12.0,1,1,7,0,3.0,99,0,21,0,0,0,0,0,NaN,0,0,0,0
10004,24.5,0,2,1,0,1.0,1,1,16,36,0,1,16,0,0,0,1,10,22
10005,32.5,0,4,1,0,2.0,1,1,16,15,1,1,15,0,1,0,1,0,15
10006,42.5,0,2,6,0,2.0,1,97,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
10007,17.0,1,2,7,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
10008,16.0,0,2,7,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
10009,57.5,0,4,1,0,1.0,1,1,0,12,0,0,0,0,0,0,0,0,0
10010,14.0,0,4,1,1,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
10011,42.5,1,1,1,0,3.0,1,1,29,104,1,0,0,0,0,0,0,0,0
10012,32.5,0,3,7,0,2.0,2,1,14,10,2,1,16,0,0,0,1,0,0
10013,42.5,1,4,1,0,1.0,2,1,13,50,5,1,16,2,1,0,1,30,17
10014,42.5,1,4,1,0,2.0,1,1,0,260,2,0,0,0,0,0,0,0,0
10015,14.0,0,3,1,0,2.0,99,0,19,0,0,0,0,0,0,0,0,0,0
10016,15.0,0,3,7,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
10017,24.5,1,4,1,0,3.0,1,1,NaN,52,8,1,15,0,0,0,1,0,16
10018,14.0,1,4,1,0,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
10019,57.5,0,3,5,0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0
10020,22.5,0,1,1,1,1.0,2,1,0,104,3,1,18,364,1,0,1,30,16
10021,22.5,1,2,1,1,1.0,3,1,0,52,3,1,16,12,0,0,1,0,0
10022,57.5,0,2,7,0,3.0,1,0,14,0,0,0,0,0,0,0,0,0,0
10023,21.0,0,4,7,1,1.0,2,1,0,36,0,1,17,10,0,0,0,0,0
10024,42.5,0,4,1,0,2.0,1,1,21,60,1,1,16,0,0,0,1,0,21
10025,57.5,1,2,4,0,2.0,1,0,14,0,0,0,0,0,0,0,0,0,0
10026,27.5,1,2,2,0,3.0,1,1,19,240,3,1,23,0,0,0,0,0,0
10027,32.5,1,4,1,0,2.0,1,1,14,156,3,1,26,0,0,0,1,0,0
10028,57.5,0,2,1,0,2.0,4,1,10,0,0,1,14,0,0,0,1,30,15
10029,14.0,0,4,1,0,3.0,99,1,14,0,0,0,0,0,1,0,0,0,0
10030,42.5,1,1,2,1,1.0,4,1,12,72,0,1,18,0,0,0,1,30,21
10031,15.0,1,2,6,0,2.0,99,0,18,0,0,0,0,0,0,0,0,0,0
10032,24.5,1,2,1,0,2.0,1,1,16,3,0,0,0,0,0,0,0,0,0
10033,24.5,1,2,2,0,1.0,1,1,0,338,3,1,18,0,0,0,0,0,0
10034,42.5,1,3,1,0,2.0,1,1,20,336,2,1,17,0,0,0,1,30,14
10035,15.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
10036,42.5,0,4,1,0,1.0,1,1,0,0,0,1,17,0,0,0,1,0,0
10037,13.0,1,2,7,0,1.0,99,0,17,0,0,1,9,5,0,0,1,0,0
10038,42.5,1,2,1,0,2.0,3,1,0,108,0,1,16,0,1,0,1,0,18
10039,32.5,0,3,1,0,1.0,2,1,18,120,2,1,14,1,0,0,1,0,0
10040,15.0,1,2,7,1,3.0,99,1,16,104,9,1,12,122,1,0,1,1,13
10041,70.0,0,2,1,0,1.0,4,0,14,0,0,0,0,0,0,0,0,0,0
10042,42.5,1,2,1,1,1.0,4,1,15,7,0,1,24,0,0,0,1,30,22
10043,70.0,1,2,7,0,1.0,4,0,21,0,0,0,0,0,0,0,1,5,16
10044,13.0,1,3,5,0,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
10045,42.5,0,2,2,0,3.0,1,1,14,12,0,0,0,0,0,0,0,0,0
10046,13.0,0,3,1,0,1.0,99,0,21,0,0,0,0,0,0,0,0,0,0
10047,20.0,1,3,1,0,2.0,1,1,15,0,0,1,11,10,1,0,1,0,0
10048,70.0,1,2,1,0,3.0,1,1,14,6,0,0,0,0,0,0,0,0,0
10049,13.0,1,3,1,0,1.0,99,0,19,0,0,0,0,0,0,0,0,0,0
10050,17.0,0,4,7,0,3.0,99,1,0,2,0,1,14,3,0,0,1,0,0
