,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month
28623,57.5,1,3,2,0,2.0,1,1,19,0,0,1,18,0,0,0
28624,21.0,1,2,7,0,2.0,1,1,21,52,3,1,16,10,0,0
28625,70.0,0,4,1,0,1.0,4,1,0,4,0,1,40,0,0,0
28626,32.5,1,1,2,1,2.0,4,1,15,1,1,1,14,0,0,0
28627,57.5,0,3,4,0,1.0,1,0,0,0,0,0,0,0,0,0
28628,24.5,1,3,1,0,3.0,1,1,19,48,5,1,17,80,1,15
28629,42.5,1,3,2,0,3.0,1,1,14,0,0,1,12,156,0,0
28630,42.5,0,4,7,0,3.0,3,0,16,0,0,0,0,0,0,0
28631,70.0,0,3,2,0,2.0,4,1,0,12,1,1,30,0,0,0
28632,32.5,1,2,3,1,2.0,1,1,20,156,18,1,10,NaN,1,0
28633,70.0,0,1,1,1,2.0,4,0,23,0,0,0,0,0,0,0
28634,15.0,0,4,1,0,3.0,99,0,15,0,0,0,0,0,0,0
28635,19.0,1,2,6,0,3.0,2,1,21,NaN,NaN,0,0,0,0,0
28636,21.0,1,1,1,0,2.0,3,1,23,1,0,0,0,0,0,0
28637,24.5,1,2,1,0,3.0,1,1,12,19,25,1,14,0,1,0
28638,16.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
28639,70.0,0,3,1,0,2.0,4,1,16,156,1,0,0,0,0,0
28640,21.0,0,1,1,0,1.0,4,0,0,0,0,0,0,0,0,0
28641,12.0,0,3,7,0,1.0,99,0,0,0,0,0,0,0,NaN,0
28642,70.0,0,4,1,0,3.0,4,1,18,12,NaN,0,0,0,0,0
28643,42.5,1,4,1,0,1.0,1,1,15,260,4,1,18,0,0,0
28644,42.5,0,1,2,0,1.0,1,1,16,0,0,0,0,0,0,0
28645,32.5,0,4,5,0,2.0,1,0,16,0,0,0,0,0,0,0
28646,22.5,0,2,5,0,2.0,1,0,0,0,0,0,0,0,0,0
28647,42.5,1,2,7,0,1.0,4,1,12,0,0,0,0,0,0,0
28648,32.5,0,3,1,0,2.0,1,1,11,24,2,0,0,0,0,0
28649,24.5,1,3,6,0,2.0,1,1,14,10,0,0,0,0,0,0
28650,32.5,1,3,1,0,1.0,1,1,15,345,1,1,16,0,0,0
28651,15.0,0,2,1,0,1.0,99,1,17,4,0,0,0,0,0,0
28652,22.5,0,1,2,1,1.0,3,1,0,144,5,1,18,12,1,0
28653,32.5,0,4,1,0,1.0,1,1,18,260,2,1,25,0,0,0
28654,20.0,1,4,1,0,3.0,1,1,0,36,0,1,15,364,1,0
28655,57.5,0,3,1,0,1.0,4,1,0,0,0,0,0,0,0,0
28656,17.0,0,1,1,1,2.0,99,0,0,0,0,0,0,0,0,0
28657,57.5,0,4,1,0,3.0,4,1,18,312,1,0,0,0,0,0
28658,24.5,0,2,7,0,1.0,1,0,0,0,0,0,0,0,0,0
28659,17.0,1,1,6,1,2.0,99,0,0,0,0,0,0,0,0,0
28660,12.0,1,1,7,1,2.0,99,0,32,0,0,1,6,0,0,0
28661,22.5,0,2,1,0,1.0,4,1,0,52,1,0,0,0,0,0
28662,70.0,0,2,7,1,1.0,4,1,0,15,2,0,0,0,1,0
28663,19.0,1,2,7,0,1.0,1,1,9,17,0,1,18,48,0,0
28664,57.5,1,1,2,1,2.0,4,1,16,NaN,NaN,0,0,0,0,0
28665,20.0,1,1,7,1,1.0,4,0,18,0,0,0,0,0,0,0
28666,42.5,0,3,5,0,1.0,4,0,0,0,0,0,0,0,0,0
28667,27.5,1,1,7,0,2.0,4,1,14,12,2,0,0,0,0,0
28668,42.5,0,3,1,0,2.0,2,1,0,20,NaN,1,16,0,0,0
28669,42.5,0,4,1,0,3.0,4,1,13,104,1,1,15,0,1,0
28670,22.5,1,2,1,0,2.0,4,1,21,3,3,0,0,0,0,0
28671,18.0,1,2,1,0,3.0,3,1,19,120,10,1,16,0,0,0
28672,18.0,1,4,6,0,2.0,2,1,21,60,4,1,15,50,0,0
28673,12.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0
28674,70.0,0,1,2,0,2.0,4,1,18,0,0,0,0,0,0,0
28675,32.5,1,4,1,0,3.0,1,1,0,30,2,1,20,0,0,0
28676,32.5,1,4,1,0,1.0,1,1,25,24,0,1,27,24,0,0
28677,17.0,1,4,7,0,1.0,99,1,19,10,0,1,12,15,0,0
28678,14.0,1,1,5,0,1.0,99,0,18,0,0,0,0,0,0,0
28679,42.5,0,3,1,0,3.0,1,1,17,312,1,1,14,0,0,0
28680,14.0,1,2,3,0,1.0,99,1,0,2,0,0,0,0,0,0
28681,42.5,0,4,1,0,1.0,1,1,21,24,4,1,11,0,0,0
28682,16.0,0,1,1,0,1.0,99,1,0,36,7,1,14,24,0,0
28683,27.5,1,4,1,0,1.0,1,1,0,52,6,0,0,0,0,0
28684,32.5,1,2,1,0,1.0,3,1,20,156,3,1,15,4,0,0
28685,27.5,0,3,1,0,2.0,1,0,15,0,0,0,0,0,0,0
28686,24.5,1,2,1,0,1.0,1,1,27,5,5,0,0,0,0,0
28687,16.0,0,2,1,1,1.0,99,1,18,1,0,0,0,0,0,0
28688,57.5,1,2,2,1,1.0,1,1,0,0,0,1,14,0,0,0
28689,42.5,0,4,1,0,1.0,1,1,17,104,2,1,20,0,1,0
28690,12.0,0,1,2,1,3.0,99,0,15,0,0,0,0,0,0,0
28691,42.5,0,4,1,0,3.0,1,1,0,0,0,0,0,0,0,0
28692,22.5,0,1,7,1,3.0,2,0,15,0,0,0,0,0,0,0
28693,12.0,0,4,7,0,2.0,99,0,14,0,0,0,0,0,1,0
28694,70.0,0,3,7,0,3.0,1,1,14,Not sure,0,0,0,0,0,0
28695,57.5,1,4,1,0,1.0,1,1,0,120,4,1,17,0,0,0
28696,42.5,0,2,4,1,2.0,1,1,19,144,1,0,0,0,0,0
28697,13.0,0,1,7,1,3.0,99,0,15,0,0,0,0,0,0,0
28698,19.0,0,1,1,1,1.0,3,0,16,0,0,0,0,0,0,0
28699,42.5,0,2,1,0,1.0,4,1,21,3,1,0,0,0,0,0
28700,32.5,0,4,7,0,2.0,1,1,15,36,2,0,0,0,0,0
28701,42.5,1,2,1,1,1.0,4,1,17,60,8,1,18,240,0,0
28702,57.5,0,4,1,0,3.0,4,1,18,24,1,1,24,0,0,0
28703,32.5,1,4,1,0,2.0,1,1,18,208,3,1,19,0,1,0
28704,22.5,1,2,6,0,2.0,2,1,0,3,1,1,20,0,1,0
28705,32.5,1,2,1,1,2.0,1,1,12,36,3,1,14,360,0,0
28706,27.5,1,2,7,0,1.0,2,1,0,12,0,0,0,0,0,0
28707,17.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
28708,24.5,1,4,2,0,3.0,4,1,16,4,0,0,0,0,0,0
28709,22.5,1,3,2,0,1.0,3,1,15,104,10,1,16,120,0,0
28710,42.5,1,4,1,0,3.0,1,1,18,156,4,1,15,0,1,0
28711,70.0,0,4,1,1,2.0,2,1,16,0,0,0,0,0,0,0
28712,17.0,1,4,1,0,1.0,99,1,0,20,2,1,17,3,0,0
28713,42.5,0,3,1,0,3.0,4,1,14,156,1,1,18,260,0,0
28714,70.0,0,1,1,0,1.0,3,1,18,0,0,0,0,0,1,0
28715,57.5,1,3,1,0,2.0,2,1,18,5,0,1,16,0,0,0
28716,42.5,1,4,1,0,1.0,1,1,18,200,5,1,19,3,1,0
28717,19.0,0,2,2,0,2.0,3,0,18,0,0,0,0,0,0,0
28718,42.5,0,4,6,0,2.0,4,1,0,2,0,1,19,0,1,20
28719,57.5,1,4,1,0,3.0,4,1,16,312,1,1,17,3,0,0
28720,20.0,0,2,1,0,2.0,1,1,0,24,1,1,15,0,0,0
28721,18.0,0,2,7,0,1.0,2,1,0,0,0,1,13,0,0,0
28722,21.0,0,3,7,0,1.0,2,1,0,52,2,0,0,0,0,0
28723,57.5,1,4,1,0,1.0,1,1,21,104,1,1,16,0,0,0
28724,19.0,0,2,2,0,1.0,1,1,19,24,1,1,14,36,0,0
28725,22.5,0,2,1,0,1.0,2,1,22,156,5,1,22,10,1,0
28726,42.5,0,1,7,1,2.0,4,1,0,52,1,0,0,0,0,0
28727,42.5,0,2,1,0,1.0,2,1,14,156,10,1,14,0,0,0
28728,18.0,0,3,7,0,1.0,4,0,16,0,0,0,0,0,0,0
28729,16.0,1,4,1,0,3.0,99,1,16,120,4,1,13,208,0,0
28730,42.5,0,1,3,1,1.0,4,0,13,0,0,1,29,0,0,0
28731,70.0,0,3,3,0,2.0,4,0,19,0,0,0,0,0,0,0
28732,27.5,0,2,1,0,1.0,1,1,15,60,2,1,13,0,1,0
28733,17.0,1,1,7,1,1.0,99,0,14,0,0,0,0,0,NaN,0
28734,24.5,0,2,1,0,1.0,1,1,18,52,3,1,15,5,0,0
28735,32.5,0,3,1,0,1.0,4,1,0,52,4,0,0,0,0,0
28736,24.5,1,3,2,1,1.0,1,1,9,36,3,1,20,0,0,0
28737,70.0,1,2,1,0,1.0,4,1,20,0,0,0,0,0,0,0
28738,24.5,0,2,1,1,1.0,2,1,18,Not sure,2,0,0,0,0,0
28739,14.0,0,4,2,1,3.0,99,1,21,41,0,1,14,83,0,0
28740,27.5,0,4,7,0,1.0,1,1,0,36,0,1,17,0,0,0
28741,24.5,1,3,1,0,1.0,1,1,12,8,2,0,0,0,0,0
28742,17.0,1,2,1,1,3.0,99,0,0,0,0,0,0,0,0,0
28743,32.5,0,3,1,0,1.0,4,1,12,24,1,0,0,0,0,0
28744,27.5,0,1,7,0,2.0,4,1,18,0,0,0,0,0,0,0
28745,15.0,1,1,7,1,3.0,99,1,18,6,1,1,15,Not sure,0,0
28746,27.5,0,4,1,0,1.0,1,1,14,3,0,0,0,0,1,0
28747,70.0,1,2,1,0,1.0,2,1,14,3,1,0,0,0,0,0
28748,14.0,1,4,1,0,1.0,99,0,21,0,0,0,0,0,0,0
28749,15.0,0,4,2,0,1.0,99,0,15,0,0,0,0,0,0,0
28750,27.5,0,4,1,0,2.0,1,1,0,60,2,1,15,0,1,0
28751,32.5,0,1,2,0,2.0,1,1,0,0,0,1,14,60,1,25
28752,42.5,0,1,1,1,1.0,4,1,0,0,0,1,24,0,0,0
28753,57.5,1,2,1,0,2.0,1,1,28,192,2,1,16,0,0,0
28754,15.0,1,4,1,0,1.0,99,1,0,3,0,0,0,0,0,0
28755,42.5,1,3,1,0,1.0,1,1,20,0,0,1,16,0,1,0
28756,27.5,1,4,1,0,1.0,1,1,15,156,2,1,15,10,0,0
28757,42.5,1,4,1,0,2.0,1,1,15,60,6,1,21,0,0,0
28758,27.5,0,2,1,1,2.0,1,1,17,104,2,1,16,0,0,0
28759,32.5,1,3,7,0,1.0,1,1,0,36,2,0,0,0,1,0
28760,70.0,1,4,1,1,1.0,1,1,15,0,0,0,0,0,0,0
28761,13.0,1,2,7,0,3.0,99,1,5,1,0,1,12,0,0,0
28762,22.5,0,4,3,0,1.0,1,1,0,2,0,0,0,0,0,0
28763,32.5,0,4,2,1,2.0,1,1,0,4,0,0,0,0,0,0
28764,21.0,0,2,1,0,1.0,1,1,14,48,4,1,Not sure,0,0,0
28765,42.5,1,4,1,0,1.0,1,1,17,144,4,1,14,0,0,0
28766,70.0,0,3,1,0,3.0,1,1,18,3,0,0,0,0,0,0
28767,70.0,0,2,1,0,3.0,4,1,14,24,1,0,0,0,0,0
28768,14.0,0,2,2,1,1.0,99,0,19,0,0,0,0,0,0,0
28769,24.5,0,2,7,0,2.0,1,1,21,156,2,1,16,4,0,0
28770,27.5,1,1,7,0,2.0,3,1,20,Not sure,0,1,19,Not sure,0,0
28771,13.0,1,1,2,1,3.0,99,0,0,0,0,0,0,0,0,0
28772,57.5,1,4,1,0,2.0,1,1,17,364,3,1,18,0,0,0
28773,19.0,1,1,2,0,2.0,3,1,14,48,3,1,13,364,1,0
28774,24.5,0,3,1,0,3.0,4,1,18,0,0,1,14,0,0,0
28775,42.5,0,4,1,0,2.0,1,1,18,3,0,0,0,0,0,0
28776,57.5,0,2,7,1,1.0,1,1,0,52,3,0,0,0,0,0
28777,13.0,0,3,1,0,1.0,99,0,0,0,0,0,0,0,0,0
28778,57.5,1,4,1,0,2.0,1,1,0,104,2,1,16,0,0,0
28779,15.0,0,4,1,0,1.0,99,0,19,0,0,0,0,0,0,0
28780,18.0,1,2,7,0,1.0,2,1,0,104,0,1,10,0,0,0
28781,13.0,0,1,1,1,1.0,99,0,15,0,0,0,0,0,0,0
28782,14.0,0,4,7,0,1.0,99,0,16,0,0,0,0,0,0,0
28783,32.5,1,1,1,1,2.0,3,1,15,180,7,1,15,180,1,0
28784,32.5,0,1,2,0,2.0,2,0,21,0,0,0,0,0,0,0
28785,22.5,0,3,7,0,1.0,1,1,10,60,0,0,0,0,0,0
28786,13.0,1,4,2,0,1.0,99,0,17,0,0,0,0,0,0,0
28787,27.5,0,2,1,0,1.0,1,1,18,104,3,1,19,60,1,0
28788,21.0,0,3,1,0,2.0,2,1,13,12,0,0,0,0,0,0
28789,24.5,0,4,3,1,2.0,2,1,21,0,0,1,16,0,0,0
28790,42.5,0,4,7,0,1.0,1,1,13,60,0,1,15,0,0,0
28791,18.0,1,3,1,0,2.0,2,1,0,NaN,0,0,0,0,0,0
28792,27.5,0,2,1,0,1.0,1,1,20,60,3,1,17,5,1,0
28793,32.5,1,3,1,0,1.0,4,1,19,0,0,0,0,0,0,0
28794,42.5,0,3,1,0,1.0,4,1,0,6,3,0,0,0,0,0
28795,22.5,1,1,6,0,1.0,4,1,18,156,8,0,0,0,0,0
28796,42.5,0,2,1,0,3.0,2,1,20,0,0,0,0,0,0,0
28797,32.5,1,4,1,0,2.0,1,1,19,20,3,1,16,2,0,0
28798,22.5,0,1,1,0,2.0,1,1,0,24,1,0,0,0,0,0
28799,32.5,0,4,1,0,2.0,1,1,0,104,3,0,0,0,0,0
28800,15.0,1,4,6,0,2.0,99,1,18,12,22,0,0,0,0,0
28801,18.0,1,1,2,1,1.0,4,0,13,0,0,0,0,0,0,0
28802,42.5,1,2,7,1,1.0,4,0,16,0,0,0,0,0,0,0
28803,21.0,0,1,1,0,2.0,1,1,14,64,NaN,0,0,0,0,0
28804,32.5,1,4,1,0,1.0,1,1,0,256,8,1,16,60,1,3
28805,70.0,1,4,1,0,3.0,4,1,24,48,1,1,22,0,0,0
28806,24.5,0,1,7,0,1.0,2,1,20,300,3,1,14,180,0,0
28807,27.5,0,2,2,1,1.0,1,1,0,1,0,0,0,0,0,0
28808,27.5,0,4,1,0,1.0,2,1,0,60,2,1,14,364,0,0
28809,17.0,1,4,1,0,1.0,99,1,15,1,0,0,0,0,0,0
28810,15.0,0,2,1,0,2.0,99,1,18,NaN,NaN,0,0,0,0,0
28811,32.5,0,1,1,1,2.0,3,1,18,260,6,1,14,336,1,0
28812,42.5,0,2,2,0,2.0,4,1,NaN,0,0,0,0,0,0,0
28813,14.0,1,3,7,0,3.0,99,0,12,0,0,0,0,0,0,0
28814,42.5,1,4,1,0,1.0,1,1,16,52,2,1,16,0,0,0
28815,15.0,0,4,1,0,3.0,99,1,17,52,0,0,0,0,0,0
28816,42.5,1,4,5,0,1.0,1,1,17,52,2,0,0,0,0,0
28817,70.0,0,2,1,1,2.0,1,1,18,0,0,0,0,0,0,0
28818,13.0,0,4,1,0,1.0,99,0,13,0,0,0,0,0,0,0
28819,24.5,1,2,1,0,1.0,1,1,0,12,2,1,24,1,0,0
28820,42.5,1,2,2,0,3.0,1,1,16,36,1,1,22,0,0,0
28821,16.0,0,2,2,0,2.0,99,0,18,0,0,0,0,0,0,0
28822,18.0,1,4,1,0,1.0,4,0,17,0,0,0,0,0,0,0
28823,42.5,0,2,7,1,2.0,1,0,21,0,0,0,0,0,0,0
28824,42.5,0,2,7,0,2.0,1,1,16,7,1,0,0,0,0,0
28825,13.0,0,4,1,0,2.0,99,0,21,0,0,0,0,0,0,0
28826,27.5,0,2,1,1,2.0,4,1,17,3,0,0,0,0,1,0
28827,22.5,0,2,1,0,2.0,1,1,15,104,4,1,17,12,0,0
28828,14.0,0,1,2,1,3.0,99,0,0,0,0,0,0,0,0,0
28829,42.5,1,3,1,0,1.0,2,1,16,312,2,1,16,12,1,0
28830,12.0,1,1,7,1,1.0,99,0,0,0,0,0,0,0,0,0
28831,24.5,0,1,2,1,3.0,1,1,16,0,0,1,21,0,0,0
28832,57.5,1,2,1,0,1.0,4,1,0,2,2,0,0,0,0,0
28833,18.0,1,1,5,0,1.0,4,1,16,NaN,NaN,NaN,NaN,NaN,0,0
28834,32.5,1,1,1,1,2.0,1,1,10,36,6,1,15,0,0,0
28835,27.5,1,2,7,1,1.0,1,1,15,15,1,0,0,0,0,0
28836,32.5,0,4,1,0,2.0,1,1,18,6,0,0,0,0,0,0
28837,13.0,1,1,7,1,3.0,99,0,0,0,0,0,0,0,0,0
28838,17.0,0,2,1,0,1.0,99,0,15,0,0,0,0,0,0,0
28839,13.0,1,4,1,0,2.0,99,0,16,0,0,0,0,0,0,0
28840,22.5,0,2,1,1,2.0,4,1,14,3,0,0,0,0,0,0
28841,22.5,0,1,7,1,1.0,2,0,6,0,0,0,0,0,0,0
28842,57.5,1,3,7,0,1.0,1,1,0,70,NaN,1,9,0,0,0
28843,15.0,1,2,2,0,3.0,99,0,0,0,0,0,0,0,0,0
28844,22.5,0,4,1,0,2.0,1,1,0,120,2,0,0,0,0,0
28845,70.0,0,2,7,0,2.0,4,0,22,0,0,0,0,0,0,0
28846,18.0,1,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0
28847,27.5,0,1,7,1,2.0,1,1,0,60,2,0,0,0,0,0
28848,42.5,0,4,1,0,2.0,1,1,0,260,1,0,0,0,0,0
28849,42.5,0,1,1,0,1.0,4,1,0,360,2,1,17,0,0,0
28850,42.5,0,4,1,0,2.0,1,1,18,52,2,1,21,0,0,0
28851,21.0,1,4,1,0,2.0,4,1,0,48,3,1,13,0,1,0
28852,14.0,0,2,7,0,3.0,99,0,18,0,0,0,0,0,0,0
28853,42.5,1,2,7,0,1.0,1,1,12,144,0,0,0,0,0,0
28854,19.0,0,1,1,1,2.0,3,1,19,8,0,1,16,6,0,0
28855,21.0,0,1,2,0,1.0,2,1,0,24,0,1,20,5,0,0
28856,19.0,1,2,1,0,1.0,2,1,20,NaN,NaN,0,0,0,0,0
28857,21.0,1,2,1,0,2.0,2,1,0,5,2,0,0,0,0,0
28858,27.5,1,1,1,0,2.0,1,1,16,260,6,1,17,24,0,0
28859,27.5,0,2,1,0,1.0,1,1,0,8,0,1,18,0,0,0
28860,42.5,1,1,2,0,2.0,2,1,0,0,0,1,15,312,0,0
28861,42.5,1,4,1,0,2.0,1,1,17,20,3,1,15,0,0,0
28862,16.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0
28863,12.0,1,4,2,0,2.0,99,0,7,0,0,0,0,0,0,0
28864,32.5,0,4,1,0,3.0,1,1,12,60,3,1,16,0,0,0
28865,16.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
28866,32.5,1,2,1,0,1.0,1,1,14,5,0,1,15,0,1,0
28867,27.5,1,2,1,0,1.0,3,0,22,0,0,0,0,0,0,0
28868,14.0,1,2,1,0,2.0,99,0,0,0,0,0,0,0,0,0
28869,32.5,0,4,7,0,1.0,2,1,0,48,0,0,0,0,0,0
28870,42.5,1,3,1,0,1.0,1,1,23,52,3,1,11,52,0,0
28871,18.0,1,2,2,1,1.0,2,0,12,0,0,0,0,0,0,0
28872,16.0,1,3,1,0,1.0,99,1,17,96,5,1,12,104,0,0
28873,13.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
28874,27.5,1,1,1,1,1.0,1,1,0,0,0,1,8,3,1,3
28875,24.5,1,2,1,0,2.0,3,1,0,52,0,0,0,0,0,0
28876,42.5,1,4,1,0,1.0,1,1,16,48,4,1,17,0,0,0
28877,32.5,1,4,1,0,3.0,1,1,14,156,1,0,0,0,0,0
28878,42.5,1,3,1,0,1.0,1,1,0,12,0,1,15,0,0,0
28879,24.5,0,3,1,0,1.0,1,1,0,7,1,1,13,0,0,0
28880,57.5,1,4,7,0,3.0,1,1,16,6,NaN,0,0,0,0,0
28881,70.0,1,4,1,0,1.0,3,1,21,0,0,1,16,0,0,0
28882,24.5,0,4,6,0,1.0,1,1,0,30,0,1,15,0,0,0
28883,15.0,0,4,3,0,2.0,99,0,16,0,0,0,0,0,0,0
28884,27.5,1,2,7,0,3.0,3,1,0,36,0,0,0,0,0,0
28885,42.5,0,4,1,0,3.0,1,1,15,0,0,0,0,0,0,0
28886,21.0,1,2,7,0,2.0,1,1,20,36,6,1,15,0,0,0
28887,21.0,0,2,7,1,3.0,1,1,0,24,5,0,0,0,0,0
28888,32.5,0,2,1,0,1.0,1,1,30,104,2,1,17,0,0,0
28889,22.5,1,4,7,0,1.0,1,1,15,50,5,1,14,0,0,0
28890,42.5,0,3,1,0,2.0,2,0,15,0,0,0,0,0,0,0
28891,12.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
28892,42.5,1,1,2,1,1.0,3,1,18,52,0,1,13,52,0,0
28893,22.5,1,1,2,0,3.0,3,0,18,0,0,0,0,0,0,0
28894,32.5,0,1,1,0,1.0,1,1,0,12,2,0,0,0,0,0
28895,57.5,0,4,5,0,2.0,1,1,18,10,1,1,56,1,0,0
28896,21.0,0,4,2,0,2.0,2,1,15,104,6,1,16,90,0,0
28897,70.0,1,4,1,0,2.0,2,1,0,260,2,1,21,0,0,0
28898,42.5,1,2,1,0,3.0,1,1,16,208,0,1,16,0,0,0
28899,42.5,1,4,7,0,2.0,4,1,17,104,2,0,0,0,0,0
28900,13.0,0,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0
28901,22.5,1,4,7,0,3.0,4,1,22,96,1,1,18,0,1,0
28902,42.5,0,4,1,0,2.0,1,1,18,24,6,0,0,0,0,0
28903,14.0,1,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0
28904,21.0,0,1,1,0,2.0,2,1,18,156,3,1,21,5,0,0
28905,42.5,1,4,1,0,3.0,1,1,15,60,2,1,20,24,1,0
28906,16.0,1,4,2,0,1.0,99,1,0,2,0,0,0,0,0,0
28907,24.5,0,1,5,0,1.0,4,0,16,0,0,0,0,0,0,0
28908,15.0,0,4,7,0,2.0,99,0,0,0,0,0,0,0,0,0
28909,16.0,0,4,1,0,2.0,99,1,16,1,1,0,0,0,0,0
28910,18.0,1,1,1,1,1.0,4,1,13,52,5,1,14,24,0,0
28911,27.5,0,2,7,1,3.0,3,1,12,5,NaN,0,0,0,0,0
28912,22.5,1,2,2,1,3.0,2,1,0,0,0,0,0,0,0,0
28913,42.5,0,2,1,0,1.0,2,1,0,12,1,0,0,0,0,0
28914,18.0,1,2,1,0,1.0,1,1,17,1,0,0,0,0,0,0
28915,15.0,0,1,6,1,1.0,99,0,21,0,0,0,0,0,0,0
28916,24.5,1,1,1,0,1.0,4,1,19,104,2,0,0,0,0,0
28917,22.5,1,1,7,0,1.0,2,1,16,156,2,1,20,0,1,0
28918,14.0,0,2,2,0,2.0,99,1,15,1,0,0,0,0,1,1
28919,42.5,1,2,7,0,1.0,1,1,17,48,5,0,0,0,0,0
28920,17.0,0,4,1,0,3.0,99,1,18,44,3,0,0,0,0,0
28921,24.5,0,4,1,0,2.0,1,1,0,0,0,0,0,0,0,0
28922,42.5,0,4,1,0,2.0,1,1,0,0,0,1,14,0,1,0
28923,27.5,0,4,7,0,3.0,1,0,15,0,0,0,0,0,0,0
28924,19.0,1,3,7,0,3.0,2,0,15,0,0,0,0,0,0,0
28925,21.0,0,1,7,0,2.0,2,1,0,156,4,1,16,120,1,0
28926,57.5,0,4,1,0,2.0,1,1,14,208,2,1,16,0,0,0
28927,42.5,1,2,2,1,1.0,4,1,8,14,1,1,20,120,0,0
28928,32.5,0,2,1,1,1.0,4,1,13,0,0,1,16,0,1,0
28929,15.0,0,1,4,1,3.0,99,1,18,1,1,0,0,0,0,0
28930,19.0,1,1,7,0,2.0,2,1,17,156,15,1,18,5,0,0
28931,19.0,0,2,1,1,1.0,2,0,21,0,0,0,0,0,0,0
28932,21.0,0,4,7,1,1.0,3,0,0,0,0,0,0,0,0,0
28933,27.5,1,2,7,0,1.0,4,1,18,104,1,0,0,0,0,0
28934,16.0,1,2,7,1,1.0,99,0,0,0,0,0,0,0,0,0
28935,70.0,0,4,1,0,1.0,2,0,0,0,0,0,0,0,0,0
28936,42.5,1,3,1,0,2.0,1,1,21,72,NaN,1,16,0,0,0
28937,32.5,1,2,1,0,1.0,1,1,16,24,2,1,15,363,0,0
28938,19.0,0,2,1,0,2.0,2,1,0,36,3,1,16,4,0,0
28939,42.5,0,1,7,1,1.0,1,1,17,6,NaN,0,0,0,0,0
28940,22.5,1,2,7,1,1.0,2,1,NaN,12,2,1,20,52,0,0
28941,13.0,0,1,1,1,2.0,99,0,11,0,0,1,Not sure,NaN,0,0
28942,27.5,1,4,1,0,2.0,1,1,18,48,2,1,13,260,0,0
28943,32.5,1,2,5,0,1.0,1,1,9,2,0,0,0,0,0,0
28944,21.0,0,2,1,0,3.0,1,1,21,45,1,0,0,0,0,0
28945,70.0,1,2,1,1,1.0,4,1,14,156,3,0,0,0,0,0
28946,70.0,1,2,2,0,3.0,4,1,14,208,10,1,23,0,0,0
28947,18.0,1,3,7,0,2.0,1,1,14,NaN,NaN,0,0,0,0,0
28948,22.5,0,4,5,0,1.0,1,1,0,52,1,0,0,0,0,0
28949,57.5,1,3,1,0,3.0,1,1,16,0,0,0,0,0,0,0
28950,15.0,0,2,5,0,1.0,99,0,30,0,0,0,0,0,0,0
28951,42.5,0,4,1,0,1.0,1,1,18,Not sure,1,1,18,0,0,0
28952,16.0,0,2,1,0,1.0,99,0,18,0,0,0,0,0,0,0
28953,24.5,0,3,1,0,2.0,1,1,0,72,3,0,0,0,0,0
28954,24.5,1,2,1,1,2.0,1,1,0,52,3,1,23,10,0,0
28955,32.5,0,1,2,1,1.0,2,1,0,24,2,0,0,0,0,0
28956,13.0,0,4,7,1,2.0,99,0,20,0,0,0,0,0,0,0
28957,17.0,0,3,1,0,1.0,99,1,20,4,0,0,0,0,0,0
28958,42.5,0,4,1,0,2.0,1,1,16,0,0,1,23,0,0,0
28959,22.5,0,2,2,0,1.0,1,1,25,3,2,0,0,0,0,0
28960,24.5,1,2,1,0,1.0,3,1,21,208,8,1,18,0,0,0
28961,14.0,1,3,1,1,1.0,99,1,18,1,0,0,0,0,0,0
28962,42.5,0,4,5,0,2.0,1,1,16,1,0,0,0,0,0,0
28963,24.5,1,3,1,0,1.0,4,1,0,208,2,1,22,364,0,0
28964,20.0,1,1,1,0,1.0,4,1,19,156,6,1,17,156,0,0
28965,18.0,0,1,1,1,3.0,3,0,14,0,0,0,0,0,0,0
28966,19.0,1,1,7,0,1.0,1,0,15,0,0,0,0,0,0,0
28967,42.5,0,4,1,0,1.0,1,1,15,48,2,1,18,0,0,0
28968,27.5,0,2,1,0,2.0,1,0,22,0,0,0,0,0,0,0
28969,42.5,0,4,1,0,1.0,1,1,18,104,2,0,0,0,0,0
28970,18.0,1,3,1,0,2.0,1,1,45,24,1,1,18,279,0,0
28971,13.0,0,3,1,0,3.0,99,0,16,0,0,0,0,0,0,0
28972,27.5,1,2,1,1,1.0,1,1,15,0,0,0,0,0,0,0
28973,32.5,0,3,7,0,3.0,1,1,16,10,2,0,0,0,0,0
28974,13.0,0,2,7,1,2.0,99,0,16,0,0,0,0,0,0,0
28975,42.5,1,2,7,1,3.0,1,1,16,96,2,1,16,0,0,0
28976,22.5,1,2,2,1,1.0,4,1,16,52,0,0,0,0,0,0
